"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC105327827" 3.92308897755451 -2.13153761108723 0.722214483100059 1.96332645795774e-06 0.000467271696993943 "trichohyalin-like" "genome" "triploid_desiccation"
"LOC105320276" 282.578882095997 -2.33561315746733 0.322281230455685 2.46355542671776e-14 4.10428334091178e-11 "translation initiation factor IF-2-like isoform X7" "genome" "triploid_desiccation"
"LOC117691193" 28.5585631903242 -2.34462115763854 0.614605076772963 3.15367653663906e-07 0.000106603408029811 "elongation factor 2-like" "genome" "triploid_desiccation"
"LOC105338481" 32.0656257949961 -2.3533231224324 0.600776665196494 2.44281882993328e-07 8.76558559836366e-05 "uncharacterized protein LOC105338481" "genome" "triploid_desiccation"
"LOC117687316" 4.13225177276603 -2.45153451491848 1.1811690742209 9.06251455916826e-06 0.0017184885331548 "uncharacterized protein LOC117687316" "genome" "triploid_desiccation"
"LOC105321620" 19.9057262420083 -2.49743081185437 0.745737639327054 1.00145309107229e-06 0.000268481516047932 "heavy metal-binding protein HIP" "genome" "triploid_desiccation"
"LOC105333611" 11.5163294691879 -2.61876229932374 0.456040085611524 3.78415517396805e-10 2.59593044934208e-07 "uncharacterized protein LOC105333611" "genome" "triploid_desiccation"
"LOC105321796" 14.4785516256649 -2.63170336881266 0.764309308267728 8.45169202224077e-07 0.000231914429090287 "uncharacterized protein LOC105321796" "genome" "triploid_desiccation"
"LOC105318074" 377.131772979481 -3.6850128461792 0.373213875555335 6.56727339589645e-25 2.55291807809815e-21 "perlucin-like protein" "genome" "triploid_desiccation"
"LOC105330078" 599.708144691453 -3.90784396182765 0.65084842752687 1.28752434886557e-11 1.25125907970586e-08 "fucolectin" "genome" "triploid_desiccation"
"LOC117686719" 22.7643180867878 -23.1779266892433 2.91426297736617 4.8361935498382e-16 1.02544889414933e-12 "uncharacterized protein LOC117686719" "genome" "triploid_desiccation"
