"gene" "baseMean" "log2FoldChange" "lfcSE" "svalue" "description" "feature"
"LOC117688741" 18.1498284453743 2.42516013622842 0.392289274011433 3.12505810699419e-07 "uncharacterized protein LOC117688741" "genome"
"LOC105325816" 65.4102291461978 2.41669169700114 0.872840580563399 0.00462991542935049 "uncharacterized protein LOC105325816" "genome"
"LOC117687720" 36.0223443980233 2.32270832390044 0.419449604329757 3.30573482265584e-06 "uncharacterized protein LOC117687720" "genome"
"LOC105330356" 38.7638436537276 2.25546256465837 0.347119281585713 1.26074892164437e-07 "ETS-related transcription factor Elf-5-like isoform X1" "genome"
"LOC105329159" 62.6529047022429 2.21345253438772 0.426935762991909 1.26338483417886e-05 "uncharacterized protein LOC105329159" "genome"
"LOC105324495" 12.7257020595397 2.21133298935935 0.291115635514181 2.62152958336436e-09 "ATP-dependent RNA helicase eIF4A" "genome"
"LOC117692019" 13.7537059861264 2.20126318072065 0.425440696152183 1.41337751238899e-05 "uncharacterized protein LOC117692019" "genome"
"LOC105318474" 11.6439161286363 2.19330977006122 0.277822164909637 4.4822785057516e-10 "uncharacterized protein LOC105318474" "genome"
"LOC105346227" 13.4543031070472 2.183895501339 0.437052045512594 2.15760651952235e-05 "uncharacterized protein LOC105346227" "genome"
"LOC105337372" 59.7261546049402 2.1751595020345 0.397059406506846 4.70988482901977e-06 "C1q-related factor" "genome"
"LOC117691892" 9.38902821602886 2.17106494861061 0.749126142880857 0.00404670741634677 "baculoviral IAP repeat-containing protein 7-like" "genome"
"LOC105320431" 7.43316473236444 2.06974480953963 0.299752635078304 5.05059991047566e-08 "histone H2A" "genome"
"LOC105343956" 27.6883822657408 2.06869538839836 0.387971831899959 1.11692054648177e-05 "complement C1q-like protein 3" "genome"
"LOC105341672" 33.5657808239597 2.06332756860317 0.343058477326411 1.1772388733316e-06 "uncharacterized protein LOC105341672 isoform X2" "genome"
"LOC117683248" 25.1879048567416 2.03156001346443 0.501560227432948 0.000308154881934824 "uncharacterized protein LOC117683248" "genome"
"LOC109617191" 95.331042997478 1.99921657243292 0.365181202827336 8.40523423142235e-06 "fibrillin-2-like isoform X2" "genome"
"LOC105339624" 106.337673233791 1.98787991483627 0.576232159066226 0.00142132743403807 "uncharacterized protein LOC105339624" "genome"
"LOC105337716" 20.3530716829875 1.98283881752225 0.379249334885789 1.65693113626205e-05 "transcription factor jun-B isoform X1" "genome"
"LOC105322775" 8.11293144729324 1.97293809758073 0.50793495731023 0.000659274273778685 "uncharacterized protein LOC105322775" "genome"
"LOC105343399" 12.3287204448531 1.97236397530638 0.663793657724279 0.00491089438700062 "carboxypeptidase inhibitor SmCI-like" "genome"
"LOC105321257" 14.9304267109271 1.96382627934609 0.268846279146917 1.56790056193272e-08 "proline-rich transmembrane protein 1" "genome"
"LOC105335514" 16.8759694735031 1.9621006164097 0.499428821178803 0.000600090218172156 "ALX homeobox protein 1" "genome"
"LOC117690809" 61.8328447322029 1.94245059831881 0.332198433724362 3.88739060462483e-06 "uncharacterized protein LOC117690809 isoform X1" "genome"
"LOC105330135" 20.0183587653288 1.93242819318256 0.510193314066611 0.000787594998806288 "potassium voltage-gated channel protein Shaw" "genome"
"LOC105349099" 14.7537212232264 1.92591218901654 0.602576979160082 0.00297870163194965 "perlucin-like protein isoform X2" "genome"
"LOC105331986" 43.8581976867387 1.91658218912811 0.34043986646013 5.9210443666659e-06 "uncharacterized protein LOC105331986" "genome"
"LOC117692861" 27.9121920175052 1.90959823150341 0.451823925727807 0.000239527137609857 "uncharacterized protein LOC117692861" "genome"
"LOC117681874" 15.5536968040856 1.90435012692912 0.413222930515895 9.58400075111451e-05 "complement C1q-like protein 4" "genome"
"LOC105321759" 9.18947126611583 1.88887681476955 0.592053006254745 0.00330733522909395 "uncharacterized protein LOC105321759" "genome"
"LOC105334242" 67.4781675994435 1.88325987668678 0.362215210316186 3.77736456509078e-05 "chondroitin sulfate synthase 2" "genome"
"LOC105320412" 8.17280552877224 1.87108312551351 0.307421965512629 1.96382882368359e-06 "histone H2A" "genome"
"LOC105320418" 7.24660942276264 1.83876986417227 0.301294609640715 2.84418177989576e-06 "histone H2A" "genome"
"LOC105339692" 85.2139174604522 1.83641578319738 0.293457718822671 1.50485287651635e-06 "cysteine dioxygenase type 1 isoform X1" "genome"
"LOC109617341" 20.6383413980023 1.79480883028765 0.254624157711596 2.05452021280688e-07 "uncharacterized protein LOC109617341" "genome"
"LOC105324159" 19.9815747173621 1.7923984633455 0.443355743545063 0.000718296836533003 "GTPase IMAP family member 4" "genome"
"LOC117689886" 19.2694454455688 1.78533736425437 0.56579353093973 0.00394914116628178 "uncharacterized protein LOC117689886" "genome"
"LOC117683634" 71.6523599865274 1.77966148295706 0.566702855913523 0.0041457135166426 "sarcoplasmic calcium-binding protein-like" "genome"
"LOC105318683" 47.6532204669482 1.77717430273387 0.358478729985872 6.18296906271636e-05 "uncharacterized protein LOC105318683" "genome"
"LOC105345717" 115.888574626376 1.76600819961315 0.515024863669649 0.00239669969265767 "neurogenic locus notch homolog protein 1" "genome"
"LOC105320423" 7.7138278895293 1.76144069235035 0.331382273378899 4.62983183993674e-05 "histone H2A" "genome"
"LOC105320234" 13.430528062832 1.74456214947581 0.518034764206917 0.00273124815604798 "angiopoietin-4-like" "genome"
"LOC105327620" 16.5792788633025 1.72401395010753 0.272429263409267 2.39661032943789e-06 "uncharacterized protein LOC105327620 isoform X1" "genome"
"LOC105326485" 143.163236900105 1.7150213252484 0.411720973533701 0.000629353793544817 "uncharacterized protein LOC105326485" "genome"
"LOC117688097" 78.7217563752973 1.68344948675281 0.311804433820812 4.9451984082133e-05 "uncharacterized protein LOC117688097" "genome"
"LOC105338148" 79.6201168165263 1.68323977141448 0.169428234753438 6.46855177909671e-12 "uncharacterized protein LOC105338148 isoform X3" "genome"
"LOC105329988" 20.4575687284353 1.66972575319406 0.363580382956504 0.000175339595701587 "uncharacterized protein LOC105329988" "genome"
"LOC105330545" 10.6724345922509 1.6654580805535 0.514169487811074 0.00453492415791558 "uncharacterized protein LOC105330545" "genome"
"LOC105347632" 31.5355693195101 1.6540488960545 0.406695556154809 0.000864496149063309 "uncharacterized protein LOC105347632 isoform X1" "genome"
"LOC105328062" 6.82591344616718 1.65161624743995 0.460108156494595 0.00217657234289024 "baculoviral IAP repeat-containing protein 2" "genome"
"LOC105335843" 52.3547042182123 1.629156104778 0.18509701737303 1.72557955660437e-09 "myosin-3" "genome"
"LOC105333360" 19.6621002037389 1.62169910609474 0.32928715744514 0.000138636854654328 "pneumococcal serine-rich repeat protein isoform X1" "genome"
"LOC117686979" 21.5836285150998 1.61375909197887 0.478629725959928 0.00375629851714893 "salivary glue protein Sgs-3-like" "genome"
"LOC117684232" 32.5206854443098 1.5922915584952 0.354910901316866 0.000380650111605927 "uncharacterized protein LOC117684232" "genome"
"LOC105330674" 49.1627151593606 1.57979236050973 0.420327409872707 0.00203432641987855 "complement C1q-like protein 2 isoform X1" "genome"
"LOC117682935" 410.918149187528 1.5763928251381 0.39862932914125 0.00125059309839678 "heavy metal-binding protein HIP-like" "genome"
"LOC105335819" 9.08171558768191 1.56561577000935 0.438978477110708 0.00281401631085355 "complement C1q-like protein 4" "genome"
"LOC105335204" 16.3172245708962 1.55573341440686 0.462998237778004 0.00472416544497828 "uncharacterized PE-PGRS family protein PE_PGRS54" "genome"
"LOC105330650" 199.319318615495 1.54457731504526 0.204149652501796 2.60104525286794e-07 "uncharacterized protein LOC105330650 isoform X3" "genome"
"LOC105338917" 17.6175807659124 1.52072170327964 0.423642764843551 0.00322388429622877 "homeobox protein ceh-32" "genome"
"LOC117680621" 355.473357326566 1.51275740627797 0.339789615076222 0.000688729794040637 "heavy metal-binding protein HIP-like" "genome"
"LOC105336626" 23.8411613100366 1.50475171975235 0.438764158008422 0.00481721871037197 "complement C1q-like protein 4" "genome"
"LOC117692823" 28.2358712358686 -1.54777143760192 0.433127409239474 0.00306043316424462 "uncharacterized protein LOC117692823" "genome"
"LOC105344530" 61.8645790772636 -1.55411831482459 0.336725411815719 0.000331661069517898 "uncharacterized protein LOC105344530" "genome"
"LOC105324030" 161.078125398063 -1.56602870136514 0.333190605287439 0.00021794203609162 "uncharacterized protein LOC105324030 isoform X1" "genome"
"LOC105338579" 24.9704741087775 -1.56909957383881 0.354193629543834 0.000543679994136493 "collagen alpha-1(XII) chain" "genome"
"LOC117688698" 26.7308676590366 -1.57113536092537 0.347631060628002 0.000405960228369354 "uncharacterized protein LOC117688698" "genome"
"LOC117690710" 91.8652449455747 -1.61469428658966 0.404323609066794 0.00104833355762929 "uncharacterized protein LOC117690710" "genome"
"LOC105317048" 25.1319255904737 -1.62816351306725 0.290381224928083 3.22443953935852e-05 "uncharacterized protein LOC105317048" "genome"
"LOC117683972" 18.6155584739142 -1.6517735060199 0.507471607321093 0.0043427232991669 "uncharacterized protein LOC117683972" "genome"
"LOC105343725" 928.501181232306 -1.7040736026517 0.413507621329476 0.000749143182304055 "galactose-specific lectin nattectin" "genome"
"LOC117688064" 756.426641929617 -1.76625788175887 0.553495521727216 0.00385147005180674 "cerebellin-3-like isoform X1" "genome"
"LOC105332641" 139.648774577651 -1.79807306813367 0.373555552182692 8.53470434652313e-05 "uncharacterized protein LOC105332641" "genome"
"LOC117684773" 97.2815556080158 -1.86346522510497 0.327533293463085 7.10736526721959e-06 "probable endochitinase" "genome"
"LOC105335978" 18.1172463241127 -1.86851142151903 0.509812982785048 0.0011455865623613 "acetylcholine receptor subunit delta" "genome"
"LOC117687807" 194.416683472068 -1.92647043529282 0.174853903643578 1.90958650531238e-15 "uncharacterized protein LOC117687807" "genome"
"LOC117685458" 95.4828613676843 -1.93928800154247 0.485528841145979 0.00045947875095174 "uncharacterized protein LOC117685458" "genome"
"LOC109619835" 28.1193537398389 -1.95620529685129 0.559081965604922 0.00136099408317745 "uncharacterized protein LOC109619835" "genome"
"LOC105343671" 46.6638884274285 -2.00810045949954 0.540123193607171 0.000826045773532344 "uncharacterized protein LOC105343671" "genome"
"LOC117690222" 61.4153580131024 -2.05610476611923 0.504813744161117 0.000261900253770861 "short-chain collagen C4-like" "genome"
"LOC105338263" 753.848963139324 -2.0829940690563 0.189043704742226 2.77559384852673e-16 "1-phosphatidylinositol 3-phosphate 5-kinase isoform X1" "genome"
"LOC117691374" 27.8368038361319 -2.1118628652778 0.548233963596523 0.00048789460412283 "uncharacterized protein LOC117691374" "genome"
"LOC117687205" 12.4985182194523 -2.18721675387487 0.439336149876165 2.4101825637896e-05 "P2X purinoceptor 7-like" "genome"
"LOC117680401" 16.8560949014076 -2.23193215012087 0.544208702293717 0.000155812570899915 "uncharacterized protein LOC117680401" "genome"
"LOC117687908" 49.5241549970921 -2.29230200733051 0.59383141783175 0.000354785470101135 "perlucin-like protein" "genome"
"LOC105343654" 91.9133961388992 -2.31836520524599 0.523601940285691 6.90417978843337e-05 "short-chain collagen C4-like" "genome"
"LOC105330059" 25.4435926492812 -2.35646195509747 0.493668487684789 3.50388892934333e-05 "uncharacterized protein LOC105330059 isoform X1" "genome"
"LOC117687810" 43.8269425924158 -2.38726033759509 0.65054256340639 0.000571528527446667 "uncharacterized protein LOC117687810" "genome"
"LOC105342962" 14.905988526735 -3.22807568278411 0.578329309664971 4.87588690108284e-07 "perlucin-like protein" "genome"
