"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature"
"LOC105348557" 848.67980109115 -1.68839348462903 1.02474219518437 4.05937335272627e-05 0.0055163112860982 "fucolectin" "genome"
"LOC117682508" 854.257838217173 -1.69684542421236 1.02248765073193 3.95743150033051e-05 0.00540733003023182 "fucolectin-like" "genome"
"LOC105337779" 132.948175156262 -1.72996428223558 0.274130571642394 8.89451812522126e-12 9.21620319741676e-09 "microfibril-associated glycoprotein 4" "genome"
"LOC105343956" 27.4975611293169 -1.73407510145584 0.452333327051339 6.09691901302787e-07 0.000178374331783502 "complement C1q-like protein 3" "genome"
"LOC105342748" 126.08511125113 -1.75142960815101 0.289272223449138 4.1617319746543e-11 3.4497983581901e-08 "microfibril-associated glycoprotein 4" "genome"
"LOC117682909" 32.9741589399003 -1.75861917516326 0.469164220189677 7.69361224906325e-07 0.000219792528485685 "heavy metal-binding protein HIP-like isoform X1" "genome"
"LOC117682928" 127.755283623313 -1.76261105580108 0.481303508920746 9.59468773722053e-07 0.000262198565548572 "heavy metal-binding protein HIP-like" "genome"
"LOC117690533" 62.6970573083487 -1.76959249375347 0.752906968223038 1.31816320984503e-05 0.00232482856045575 "serine/threonine-protein kinase TAO3-like" "genome"
"LOC117682917" 55.0656294650621 -1.8569763581687 0.340298403572886 1.12475131544269e-09 7.55954478714292e-07 "complement C1q tumor necrosis factor-related protein 2-like" "genome"
"LOC105330378" 20.6969257031567 -1.86533278884064 0.408098171273138 6.00361295077141e-08 2.76477494184784e-05 "uncharacterized protein LOC105330378 isoform X1" "genome"
"LOC105339099" 2137.09970468478 -1.86920078542237 0.234386241752982 5.29529730645969e-17 1.64604316771299e-13 "uncharacterized protein LOC105339099 isoform X2" "genome"
"LOC109617043" 31.6966304513606 -1.87582030207528 0.425861960958176 1.09806041322532e-07 4.40428489614309e-05 "heavy metal-binding protein HIP-like isoform X1" "genome"
"LOC117691193" 38.6777151109796 -1.90953400769439 0.555633893381469 1.61661637715601e-06 0.00039803976304075 "elongation factor 2-like" "genome"
"LOC109620821" 7.40339473751728 -1.98085095599407 0.380173970806388 3.83675207973142e-09 2.16846251633547e-06 "uncharacterized protein LOC109620821" "genome"
"LOC105330939" 9.36330635719887 -2.01022179921494 0.545124922041681 8.91103435158552e-07 0.000246221780283587 "microfibril-associated glycoprotein 4-like" "genome"
"LOC117682922" 28.8152175208618 -2.06779247894625 0.595563033441886 1.43185279019053e-06 0.000367085723571733 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC117682923" 28.277040492383 -2.13998334852972 0.505507780231034 1.95862741527825e-07 6.86016148776611e-05 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC105345449" 489.839994444467 -2.18647469856558 0.493706433913401 1.02038035040064e-07 4.15980632028902e-05 "fucolectin-7-like" "genome"
"LOC117681310" 327.272979372756 -2.20405095788408 0.332475290408274 8.92595383700474e-13 1.05700295246968e-09 "perlucin-like protein" "genome"
"LOC105320276" 323.92584594796 -2.23175278331358 0.268894181251473 2.91910564772315e-18 1.20987198745966e-14 "translation initiation factor IF-2-like isoform X7" "genome"
"LOC105327827" 10.1894972422047 -2.24642706695399 0.542041096659093 2.51877840434497e-07 8.46445694043928e-05 "trichohyalin-like" "genome"
"LOC105343491" 29.4859863921367 -2.30925809107293 0.433439375289342 2.04280844250032e-09 1.27001400870245e-06 "complement C1q tumor necrosis factor-related protein 4" "genome"
"LOC105340530" 97.0103611445876 -2.31239554868739 1.10687996559202 1.12559070503958e-05 0.00202834707629885 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC117690337" 33.5299925260044 -2.36600424218007 0.354446135164496 6.4392723345243e-13 8.4279907586816e-10 "uncharacterized protein LOC117690337 isoform X1" "genome"
"LOC117686800" 148.891832404003 -2.46133585195903 0.346004051836453 3.05719032931845e-14 5.4304435078208e-11 "cerebellin-3-like" "genome"
"LOC117682921" 101.702597456456 -2.49691821432855 0.68071855263256 7.50383796709456e-07 0.000216983072750823 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC105333611" 49.61404269241 -2.51352778554096 0.419185817675828 4.75312677888116e-11 3.81292763668441e-08 "uncharacterized protein LOC105333611" "genome"
"LOC117686803" 72.2239000421507 -2.60098733536429 0.360851980617979 1.54691942724113e-14 3.2057326930527e-11 "C1q-related factor-like" "genome"
"LOC105318074" 647.138032894357 -2.61649748965019 0.336446953492445 2.13450466003928e-16 5.89787354287299e-13 "perlucin-like protein" "genome"
"LOC105320984" 147.579486610743 -2.77337099897886 0.380204265426112 7.82307292321037e-15 1.7685834314036e-11 "collagen alpha-2(VIII) chain isoform X1" "genome"
"LOC105321796" 26.0734655356084 -2.80327168126332 0.592686858340131 2.47159848960703e-08 1.29309882349418e-05 "uncharacterized protein LOC105321796" "genome"
"LOC105341677" 73.4960636927725 -3.0013032581399 0.56833677833028 1.59215816111154e-09 1.04194181975057e-06 "uncharacterized protein LOC105341677" "genome"
"LOC117680587" 2481.6547576986 -3.04670934218109 0.497109065044941 1.35358185300183e-11 1.24669901927591e-08 "fucolectin-like" "genome"
"LOC105330078" 2583.36469239832 -3.18370180167145 0.544796937823535 5.4796913910017e-11 4.2584051722322e-08 "fucolectin" "genome"
