"gene" "baseMean" "log2FoldChange" "lfcSE" "svalue" "description" "feature"
"LOC105332622" 9.90913261866282 1.60234035018611 0.255594461416474 3.18412094627831e-06 "acidic mammalian chitinase isoform X2" "genome"
"LOC105329206" 47.5680461180043 1.59978973193665 0.332971439619073 0.000131413952992708 "alpha-1,2-mannosyltransferase ALG9" "genome"
"LOC117687807" 199.192425486866 1.59635847968146 0.184873639763437 2.33519400579514e-09 "uncharacterized protein LOC117687807" "genome"
"LOC105342423" 18.4589458410449 1.5683386535742 0.307905225507866 9.43948433458708e-05 "uncharacterized protein LOC105342423" "genome"
"LOC105330818" 30.2948299665726 1.54987122539701 0.394148645103516 0.000931077290815612 "uncharacterized protein LOC105330818" "genome"
"LOC105347169" 10.4060410885166 1.51509832751056 0.447884048601708 0.00370054695254011 "high-affinity choline transporter 1" "genome"
"LOC117692599" 11.0199832901304 -1.50082838549948 0.407014627122784 0.0018325308377567 "serine-rich adhesin for platelets-like" "genome"
"LOC105347119" 82.1657094946091 -1.51086355406104 0.43861356887561 0.00340218325536518 "complement C1q tumor necrosis factor-related protein 3" "genome"
"LOC105330650" 192.326174783027 -1.51783192046736 0.208072122911195 1.71854911271268e-07 "uncharacterized protein LOC105330650 isoform X3" "genome"
"LOC117682594" 80.6256116412176 -1.55519354743374 0.40085224884843 0.00119419887769659 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC105335714" 1056.03422743956 -1.58168115977958 0.350523988315993 0.000274722336879516 "lectin BRA-3 isoform X4" "genome"
"LOC117690074" 90.6203904140025 -1.60410090471786 0.43276068033079 0.00160290017081544 "uncharacterized protein LOC117690074 isoform X1" "genome"
"LOC105318073" 317.052105960654 -1.60422223332965 0.380073075022248 0.000375065228172214 "perlucin-like protein" "genome"
"LOC105324213" 16.9724077920524 -1.61857294740053 0.368404276052427 0.000315845470354635 "uncharacterized protein LOC105324213" "genome"
"LOC105333234" 368.231777400847 -1.62847997357795 0.233791596670139 3.13157769759804e-07 "fibroleukin isoform X1" "genome"
"LOC105318706" 97.5007853254648 -1.63006997289417 0.426935622850282 0.000984083234712415 "basic salivary proline-rich protein 1 isoform X1" "genome"
"LOC117686527" 26.731736436359 -1.68264675313035 0.401465001702467 0.000343143297271464 "uncharacterized protein LOC117686527" "genome"
"LOC109617081" 95.0234406878559 -1.69436754825466 0.34046570573097 6.87379816457265e-05 "lactose-binding lectin l-2-like" "genome"
"LOC105337888" 616.828423406823 -1.7022150430517 0.343913573021284 7.48245066598797e-05 "protein shisa-5" "genome"
"LOC105339126" 33.2082923245153 -1.71088567798077 0.341724111932927 5.15075492197827e-05 "mucin-5AC" "genome"
"LOC105337779" 132.948175156262 -1.7522769058633 0.275391532693469 8.94165623273593e-07 "microfibril-associated glycoprotein 4" "genome"
"LOC105335843" 48.1787374693736 -1.7624020578866 0.13389241027011 0 "myosin-3" "genome"
"LOC105332036" 136.870587011771 -1.76494797022194 0.566385697462686 0.00360043906593262 "uncharacterized protein LOC105332036" "genome"
"LOC117684303" 132.809743049027 -1.77631440277753 0.455383781935098 0.000512545341267614 "uncharacterized protein LOC117684303" "genome"
"LOC105342748" 126.08511125113 -1.77728494872159 0.290242018206683 1.74846201834388e-06 "microfibril-associated glycoprotein 4" "genome"
"LOC105321257" 15.02573626409 -1.79997947773901 0.292966981491896 1.16429179738696e-06 "proline-rich transmembrane protein 1" "genome"
"LOC105343956" 27.4975611293169 -1.81903035584672 0.420182564514543 0.000186803032380562 "complement C1q-like protein 3" "genome"
"LOC117682909" 32.9741589399003 -1.8519049632465 0.43282795174626 0.000202680306376019 "heavy metal-binding protein HIP-like isoform X1" "genome"
"LOC105327620" 15.3020272660377 -1.85387245675905 0.245655887395348 1.51526920299113e-08 "uncharacterized protein LOC105327620 isoform X1" "genome"
"LOC105318474" 12.7248005046712 -1.85661446809353 0.285965605684836 3.88084087090583e-07 "uncharacterized protein LOC105318474" "genome"
"LOC117682928" 127.755283623313 -1.86152997030489 0.441422137696058 0.000235573935351628 "heavy metal-binding protein HIP-like" "genome"
"LOC105339099" 2137.09970468478 -1.88640422016647 0.235473518868948 1.19189684096895e-09 "uncharacterized protein LOC105339099 isoform X2" "genome"
"LOC117682917" 55.0656294650621 -1.89599288629959 0.34078640177394 5.87883965244241e-06 "complement C1q tumor necrosis factor-related protein 2-like" "genome"
"LOC109619255" 115.279195203732 -1.90543831351825 0.557359778574186 0.00142254305721103 "uncharacterized protein LOC109619255" "genome"
"LOC105330378" 20.6969257031567 -1.92700997952039 0.400528186923163 4.10863851854279e-05 "uncharacterized protein LOC105330378 isoform X1" "genome"
"LOC109617043" 31.6966304513606 -1.94501245816608 0.414256856375084 6.27439809349279e-05 "heavy metal-binding protein HIP-like isoform X1" "genome"
"LOC109620821" 7.40339473751728 -2.03528155496238 0.376446578561957 5.07411543976354e-06 "uncharacterized protein LOC109620821" "genome"
"LOC117691193" 38.6777151109796 -2.04791999136261 0.49988975743059 0.000218261735405103 "elongation factor 2-like" "genome"
"LOC105339692" 73.1633545422184 -2.07243399866406 0.337018042567513 4.73487948424991e-07 "cysteine dioxygenase type 1 isoform X1" "genome"
"LOC117690533" 62.6970573083487 -2.07629834051805 0.583435555556038 0.000632765084857784 "serine/threonine-protein kinase TAO3-like" "genome"
"LOC105339384" 18.0695062168908 -2.1001033780815 0.286426838061674 8.42735456355488e-09 "uncharacterized protein LOC105339384" "genome"
"LOC105330939" 9.36330635719887 -2.14222242401762 0.50231121857145 0.000120062058239554 "microfibril-associated glycoprotein 4-like" "genome"
"LOC105347308" 16.4522233351611 -2.15396329712656 0.259977704393345 8.55952171453816e-11 "myeloid differentiation primary response protein MyD88" "genome"
"LOC117682922" 28.8152175208618 -2.22991076333877 0.539845006025672 0.000142547137956178 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC117681310" 327.272979372756 -2.24571884892362 0.334896325227994 3.47225592814714e-08 "perlucin-like protein" "genome"
"LOC117682923" 28.277040492383 -2.24934669170287 0.491151988699302 3.17717815955822e-05 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC105330356" 30.361069199341 -2.25060447236914 0.313753914397481 5.51648106674553e-09 "ETS-related transcription factor Elf-5-like isoform X1" "genome"
"LOC105320276" 323.92584594796 -2.25843563918806 0.270116581432839 2.51805410948853e-11 "translation initiation factor IF-2-like isoform X7" "genome"
"LOC105345449" 489.839994444467 -2.28779778051008 0.486932991937351 1.17205726150706e-05 "fucolectin-7-like" "genome"
"LOC105336119" 7.64916454921355 -2.30636372417046 0.392273784427177 5.67094282517304e-07 "tripartite motif-containing 13-like" "genome"
"LOC105327827" 10.1894972422047 -2.37601169976902 0.527529100397417 2.31625361092721e-05 "trichohyalin-like" "genome"
"LOC105343491" 29.4859863921367 -2.38916450646475 0.436656871475481 1.44487445741205e-06 "complement C1q tumor necrosis factor-related protein 4" "genome"
"LOC117690337" 33.5299925260044 -2.41743059567441 0.358693090889206 2.16041814999039e-08 "uncharacterized protein LOC117690337 isoform X1" "genome"
"LOC117686800" 148.891832404003 -2.51251881523169 0.349657318743594 1.7071240687339e-09 "cerebellin-3-like" "genome"
"LOC105333611" 49.61404269241 -2.59377016128072 0.425333467291382 1.01764992603911e-07 "uncharacterized protein LOC105333611" "genome"
"LOC117686803" 72.2239000421507 -2.66118703810592 0.36566977110376 6.87943748148523e-10 "C1q-related factor-like" "genome"
"LOC105318074" 647.138032894357 -2.66826991179252 0.34057125387809 5.60427648826535e-11 "perlucin-like protein" "genome"
"LOC105330649" 43.6970371349434 -2.70881881580371 0.257241286648877 7.40343969410287e-18 "galaxin-like" "genome"
"LOC105320984" 147.579486610743 -2.84664935677027 0.386126337905277 2.71484401722369e-10 "collagen alpha-2(VIII) chain isoform X1" "genome"
"LOC105324495" 9.56757349447513 -2.88993321141864 0.325332989948275 4.41138440932998e-14 "ATP-dependent RNA helicase eIF4A" "genome"
"LOC105321796" 26.0734655356084 -2.99212293995601 0.602106952621913 2.68838524916045e-06 "uncharacterized protein LOC105321796" "genome"
"LOC105341677" 73.4960636927725 -3.18437205904526 0.580695559825512 2.41574025053173e-07 "uncharacterized protein LOC105341677" "genome"
"LOC117680587" 2481.6547576986 -3.18705451363691 0.507299728692924 1.8255452331617e-08 "fucolectin-like" "genome"
"LOC105339383" 24.4528286265591 -3.19801880861621 0.381451648969425 3.17692948348022e-13 "uncharacterized protein LOC105339383" "genome"
"LOC105330078" 2583.36469239832 -3.35709687262619 0.553847639402157 2.74558159937685e-08 "fucolectin" "genome"
