"gene" "baseMean" "log2FoldChange" "lfcSE" "svalue" "description" "feature"
"LOC117692448" 30.3896636937826 2.43104077371396 0.363560697227671 1.67516516032822e-08 "guanylate cyclase soluble subunit beta-2-like" "genome"
"LOC105320270" 53.473178555373 2.40632451857356 0.149360060976484 8.34547061040124e-35 "uncharacterized protein LOC105320270" "genome"
"LOC105339538" 8.00575847692026 2.35614271942492 0.382650998832817 2.06163560296112e-07 "uncharacterized protein LOC105339538" "genome"
"LOC117692755" 188.356153866623 2.30846277551909 0.372769684098127 2.57113696630701e-07 "uncharacterized protein LOC117692755" "genome"
"LOC105332313" 1770.49684215464 2.27549076442452 0.287528835317766 3.96444349650007e-10 "LOW QUALITY PROTEIN: X-box-binding protein 1" "genome"
"LOC105324826" 13.2785171676308 2.26854555344801 0.477448820084146 3.91769985379622e-05 "tyrosinase-like protein 1" "genome"
"LOC117683717" 60.9549126078718 2.26588365746671 0.678968034147527 0.00122250961627827 "uncharacterized protein LOC117683717" "genome"
"LOC105332554" 40.2813875918024 2.2103050409263 0.38719484415661 1.61251292465837e-06 "uncharacterized protein LOC105332554" "genome"
"LOC105318831" 71.7934630851925 2.20372348321592 0.513976017139149 0.000171356072982334 "epithelial membrane protein 3" "genome"
"LOC117688484" 10.1798322103986 2.09837187218899 0.669836372268434 0.00235572547337872 "fucolectin-1-like" "genome"
"LOC105342592" 159.372300929324 2.084463888684 0.386393079028046 8.32460805132283e-06 "sulfotransferase 1 family member D1" "genome"
"LOC105346901" 7.76785487238355 2.08430968634124 0.734668661581823 0.00473660117017249 "uncharacterized protein LOC105346901" "genome"
"LOC105332773" 717.545699419146 2.03295011404769 0.256422991233733 1.3915412484269e-09 "zinc finger homeobox protein 4" "genome"
"LOC105329597" 34.3229324063015 2.03243376528598 0.349089796200819 1.9598188394308e-06 "golgin subfamily A member 6-like protein 22" "genome"
"LOC105343216" 46.453038432932 2.02930463525689 0.651139371534366 0.00284196779635839 "heat shock protein 27" "genome"
"LOC105340562" 220.355689618441 2.00755460504343 0.5351332481888 0.000710028831686626 "C-X-C chemokine receptor type 2" "genome"
"LOC105329490" 91.5397375366111 1.94980015976712 0.244245818103488 1.8968290928985e-09 "uncharacterized protein LOC105329490" "genome"
"LOC105338617" 136.227409858887 1.93589620404665 0.362151055666688 1.39261428389744e-05 "LOW QUALITY PROTEIN: rotatin" "genome"
"LOC105321541" 659.408101350659 1.86246145554637 0.393180805681751 0.000112499393683082 "uncharacterized protein LOC105321541" "genome"
"LOC105332086" 32.7952436066272 1.85965674761589 0.544588394431927 0.00183201198484305 "small conductance calcium-activated potassium channel protein" "genome"
"LOC105318230" 59.9255031142536 1.85881903336786 0.347209486814519 2.39506966500834e-05 "EF-hand calcium-binding domain-containing protein 6 isoform X1" "genome"
"LOC117689114" 659.923502704656 1.85740933354731 0.393778609511461 0.000122773210893269 "LOW QUALITY PROTEIN: uncharacterized protein LOC117689114" "genome"
"LOC105333755" 124.859157834477 1.85442272223999 0.193650409408689 6.1623047831428e-12 "beta-1,4-galactosyltransferase 1-like isoform X1" "genome"
"LOC105321434" 86.242698879223 1.85267388758816 0.365731732201735 4.68786741359293e-05 "perlucin-like protein" "genome"
"LOC105319208" 291.829834209519 1.83453797472912 0.372262855924963 6.66678756850124e-05 "spliceosome RNA helicase DDX39B" "genome"
"LOC105330143" 15.1468924080447 1.82284572178366 0.519093266623559 0.00150473354175486 "alkaline phosphatase" "genome"
"LOCNA.13" 1811.42720305881 1.81319883061878 0.314517785529509 7.51423727770608e-06 NA NA
"LOC105321060" 28.9966081262441 1.8090008012266 0.598568964532879 0.00466299516335369 "uncharacterized protein LOC105321060" "genome"
"LOC105340370" 1020.94562593856 1.80707314572678 0.286666226749657 1.07184295966258e-06 "78 kDa glucose-regulated protein precursor" "genome"
"LOC117681902" 10.7465514318807 1.80463312344692 0.574174617019012 0.0037608539560484 "uncharacterized protein LOC117681902" "genome"
"LOC105326670" 192.167293375548 1.80363743306571 0.267280199259218 3.74413729674754e-07 "UPF0676 protein C1494.01-like" "genome"
"LOC105328057" 23.4858794377948 1.79458491876048 0.494666219655568 0.00133283316081665 "uncharacterized protein LOC105328057" "genome"
"LOC105327716" 30.5657971495705 1.79194771218507 0.483284565295246 0.00104578520760676 "uncharacterized protein LOC105327716" "genome"
"LOC117680291" 3415.83533804111 1.7919343227461 0.324478485867976 1.53333244271017e-05 "heat shock protein 83-like" "genome"
"LOC105344624" 118.696476536598 1.77790683100762 0.206890732770897 6.12046333160611e-10 "dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A isoform X2" "genome"
"LOC117688622" 10.7807078708987 1.77424157777512 0.577141894686816 0.00444472469460125 "uncharacterized protein LOC117688622" "genome"
"LOC105338592" 7.44375985247097 1.73766137241476 0.377528283677335 0.000202910039041168 "uncharacterized protein LOC105338592" "genome"
"LOC105345989" 2975.61287090271 1.73350223120531 0.347234400598393 8.39502647379949e-05 "heat shock protein 83-like" "genome"
"LOC105341850" 117.252747106534 1.7310004610769 0.241372722725464 1.23200580997019e-07 "protein FAM124A" "genome"
"LOC117686722" 31.4523894981199 1.72734338380182 0.45430803744408 0.000942134081660893 "uncharacterized protein LOC117686722" "genome"
"LOC105339278" 16.7944652398874 1.71928798739861 0.365869546494112 0.000185398478526207 "brain tumor protein" "genome"
"LOC117683812" 23.6790515941442 1.67424444353045 0.347641127567927 0.000177956763424715 "scavenger receptor class F member 2-like" "genome"
"LOC105325287" 539.385909304988 1.64457154370697 0.306438467151593 4.97334542087041e-05 "RNA-binding protein 1" "genome"
"LOC117689959" 10.6105423344046 1.64094001727893 0.249881946858247 1.32982339570146e-06 "uromodulin-like" "genome"
"LOC105332601" 38.1540148969882 1.63840561911813 0.262375293141777 4.29732517094378e-06 "motor neuron and pancreas homeobox protein 1" "genome"
"LOC105327981" 8.20782315083831 1.62696428338237 0.364655420560078 0.000313802385474698 "lectin" "genome"
"LOC105348202" 312.577556775809 1.60847087382654 0.39937387557141 0.000907761078245238 "DNA polymerase nu isoform X1" "genome"
"LOC117690522" 15.2569184563056 1.59936578732513 0.36117334664349 0.000457143799468534 "brain tumor protein-like" "genome"
"LOC105328056" 33.6532541545964 1.57620040637154 0.461401521634462 0.00344004434234698 "uncharacterized protein LOC105328056 isoform X2" "genome"
"LOC105345866" 49.4433504661619 1.56858049182076 0.277505154242936 3.68572049927099e-05 "arylacetamide deacetylase" "genome"
"LOC105323139" 2893.92763184399 1.5623140348146 0.344225024019469 0.000377622084706228 "uncharacterized protein LOC105323139" "genome"
"LOC105341388" 147.229593047623 1.54478356696867 0.264358633948129 2.7164398422604e-05 "protein disulfide-isomerase A6 isoform X1" "genome"
"LOC105344740" 14.3177678366563 1.52297665763829 0.416840222847031 0.00256714093518762 "uncharacterized protein LOC105344740" "genome"
"LOC117689847" 90.1200091672979 -1.51255176981649 0.369065716884662 0.000976182823829288 "ryncolin-1-like" "genome"
"LOC105338148" 77.7542166862379 -1.51693772055776 0.154844851155831 1.4573879398136e-10 "uncharacterized protein LOC105338148 isoform X3" "genome"
"LOC117682916" 143.96412219162 -1.51926614498772 0.286806855189228 0.000107483588359575 "complement C1q tumor necrosis factor-related protein 3-like isoform X2" "genome"
"LOC117687128" 86.2435340403784 -1.52160718649398 0.436568859259549 0.00350296441574925 "uncharacterized protein LOC117687128 isoform X1" "genome"
"LOC117688588" 14.5279492565207 -1.52328144238867 0.449217164714541 0.00423601937073611 "uncharacterized protein LOC117688588" "genome"
"LOC105321257" 16.0598501864768 -1.52358165571818 0.32576734072069 0.000298096586850506 "proline-rich transmembrane protein 1" "genome"
"LOC105323188" 277.361771153542 -1.5320670166193 0.434944946280999 0.00325524465793722 "complement C1q tumor necrosis factor-related protein 3" "genome"
"LOC105330674" 45.9763319293291 -1.54935085690034 0.40248276348936 0.00141826759249751 "complement C1q-like protein 2 isoform X1" "genome"
"LOC105329232" 16.5587790003971 -1.5804327666598 0.488416843404075 0.00481015322643934 "uncharacterized protein LOC105329232" "genome"
"LOC105317166" 47.0729088102182 -1.5897900694154 0.314747304279633 0.000140135255655589 "collagen alpha-2(VIII) chain" "genome"
"LOC117682938" 58.8576744347309 -1.59768063308368 0.278964523858194 2.87996651087253e-05 "complement C1q tumor necrosis factor-related protein 2-like" "genome"
"LOC105326443" 505.523148876845 -1.61093850165232 0.386188021965798 0.000733149428935313 "perlucin-like protein" "genome"
"LOC105342079" 60.0507631683305 -1.6219090366857 0.36939473836262 0.000473228366174686 "cell death abnormality protein 1 isoform X3" "genome"
"LOC117687970" 196.330708879275 -1.64822511752362 0.466479464488653 0.00208404611074967 "perlucin-like protein isoform X2" "genome"
"LOC105343956" 27.1470046504075 -1.65251546782315 0.454702020954676 0.0016923083833879 "complement C1q-like protein 3" "genome"
"LOC117690058" 24.2316735007743 -1.66437608348843 0.373233828066565 0.000283460979574242 "complement C1q subcomponent subunit B-like" "genome"
"LOC105335714" 1012.34194595863 -1.67025666724898 0.317163535086255 5.87549837485489e-05 "lectin BRA-3 isoform X4" "genome"
"LOC105338481" 90.1073991403425 -1.67394201293975 0.512664672733633 0.00382492637097919 "uncharacterized protein LOC105338481" "genome"
"LOC117686527" 25.5373762172928 -1.6968820862328 0.471510579297807 0.00155184370668967 "uncharacterized protein LOC117686527" "genome"
"LOC117680587" 2738.5605503167 -1.71133764145234 0.540698425891761 0.00430419139875105 "fucolectin-like" "genome"
"LOC105330378" 21.0650908692941 -1.71141113803381 0.404070511931505 0.000523098833990061 "uncharacterized protein LOC105330378 isoform X1" "genome"
"LOC105337888" 594.859820007011 -1.72490162793555 0.385423638150232 0.00025733621048264 "protein shisa-5" "genome"
"LOC117682917" 54.9547177237552 -1.74283140040261 0.344443073761596 6.27176803381505e-05 "complement C1q tumor necrosis factor-related protein 2-like" "genome"
"LOC109617043" 31.6018258701753 -1.74567984910729 0.41070070498877 0.000424641980407965 "heavy metal-binding protein HIP-like isoform X1" "genome"
"LOC105320984" 160.119397316061 -1.76020548589071 0.429677072134333 0.000576291939252941 "collagen alpha-2(VIII) chain isoform X1" "genome"
"LOC109617341" 19.3042865640876 -1.76020876074872 0.26248344862075 5.39029320320627e-07 "uncharacterized protein LOC109617341" "genome"
"LOC117685405" 41.4340413686662 -1.76757609867615 0.343404887938064 5.26983936417153e-05 "serine-rich adhesin for platelets-like" "genome"
"LOC105330078" 2844.4350773328 -1.77991549295924 0.582758140884423 0.00458964435271744 "fucolectin" "genome"
"LOC117683620" 28.6466897760936 -1.78107403619052 0.376528786092454 0.000146185021835593 "short-chain collagen C4-like" "genome"
"LOC105317162" 1156.12906996786 -1.78162634415479 0.332064411461012 3.06042011421224e-05 "adenosylhomocysteinase A" "genome"
"LOC117682928" 125.245731664795 -1.79693511582154 0.454911400342111 0.000686720474908364 "heavy metal-binding protein HIP-like" "genome"
"LOC105344085" 2322.09756967211 -1.80191457134582 0.269095358987836 4.4899639128038e-07 "nucleolin isoform X1" "genome"
"LOCNA.11" 142.396236656675 -1.80697673384919 0.307246560570324 5.46560761405946e-06 NA NA
"LOC105333234" 345.289779908967 -1.83541668066086 0.263716234768113 1.53438823783632e-07 "fibroleukin isoform X1" "genome"
"LOC117686800" 155.620304574855 -1.83908814268991 0.423233358322626 0.000245789414597252 "cerebellin-3-like" "genome"
"LOC105339383" 23.4672803504435 -1.84155693944215 0.454045294484483 0.000557035358355284 "uncharacterized protein LOC105339383" "genome"
"LOC105339099" 2084.94355926363 -1.84423473076542 0.237161152001172 6.47047283020641e-09 "uncharacterized protein LOC105339099 isoform X2" "genome"
"LOC109617081" 89.8005850783432 -1.84518470365926 0.340016409546276 1.67824110601377e-05 "lactose-binding lectin l-2-like" "genome"
"LOC117689844" 91.2692284006971 -1.87552346858647 0.39073037298399 9.26554804610595e-05 "microfibril-associated glycoprotein 4-like" "genome"
"LOC105326414" 20.1811301116812 -1.87630140638467 0.501555565819122 0.000819941599409377 "DBH-like monooxygenase protein 1 homolog" "genome"
"LOC117686615" 142.379786470022 -1.8785698967873 0.516567780415704 0.00101081968068822 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC105318073" 299.13626613198 -1.88960499089392 0.217636767037139 2.08264553499418e-10 "perlucin-like protein" "genome"
"LOC109617191" 90.5142601055149 -1.89511386035869 0.374966159441011 4.40588707972467e-05 "fibrillin-2-like isoform X2" "genome"
"LOC105329085" 614.270422096632 -1.89957024125849 0.272272951267385 6.37419843690094e-08 "high mobility group-T protein" "genome"
"LOC117682909" 32.3066566918099 -1.92418553200673 0.423706520274277 0.000158725673558982 "heavy metal-binding protein HIP-like isoform X1" "genome"
"LOC105327827" 10.2253211410687 -1.92604410604814 0.480291255390458 0.000489984182052126 "trichohyalin-like" "genome"
"LOC105343435" 11.0102179649481 -1.92665585805712 0.611750532160326 0.00295845539996284 "uncharacterized protein LOC105343435" "genome"
"LOC105337779" 125.034500727291 -1.94280145332891 0.344515288080397 6.76717699382862e-06 "microfibril-associated glycoprotein 4" "genome"
"LOC105329127" 465.904375844634 -1.97131349325868 0.315769453551067 8.46572524392752e-07 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC105346538" 11.1966991610992 -1.98597946718586 0.674303714425095 0.00437289785114169 "clumping factor A" "genome"
"LOC109620632" 28.5406314767955 -1.98889375574048 0.621761538714771 0.00251411470984434 "chitin synthase chs-2 isoform X2" "genome"
"LOC105342748" 117.127053661418 -2.05983529673568 0.39245902758216 1.25407628046754e-05 "microfibril-associated glycoprotein 4" "genome"
"LOC117686803" 74.0532533709097 -2.08499260676815 0.370946560572742 3.76731364299587e-06 "C1q-related factor-like" "genome"
"LOC117681310" 323.157703829087 -2.14960144356385 0.229396927197958 8.32372421535366e-13 "perlucin-like protein" "genome"
"LOC105327216" 62.898430727516 -2.18083463710074 0.522576915721986 0.000194225509545958 "complement C1q subcomponent subunit B-like" "genome"
"LOC105330356" 29.1157063692521 -2.19231980501231 0.40710525276636 6.11772704593667e-06 "ETS-related transcription factor Elf-5-like isoform X1" "genome"
"LOC109620821" 6.94692667522501 -2.25337052096078 0.411623477621369 3.28771760004931e-06 "uncharacterized protein LOC109620821" "genome"
"LOC105320276" 311.802031575727 -2.33390139402714 0.237590656333642 3.02276406550182e-14 "translation initiation factor IF-2-like isoform X7" "genome"
"LOC105329128" 345.113067628221 -2.36857060476873 0.358291024593223 2.84624757263801e-08 "complement C1q tumor necrosis factor-related protein 3" "genome"
"LOC105330939" 8.97574380839008 -2.38047244368701 0.543060099659069 8.83197067250061e-05 "microfibril-associated glycoprotein 4-like" "genome"
"LOC105334533" 687.385584260964 -2.41169711681791 0.559057208659965 9.75997700090452e-05 "uncharacterized protein LOC105334533 isoform X2" "genome"
"LOC105341677" 74.9269808531774 -2.44281414018115 0.653730296176565 0.000345960533966992 "uncharacterized protein LOC105341677" "genome"
"LOC105343491" 28.1385123831689 -2.46038109637809 0.492232626754651 1.12800712132373e-05 "complement C1q tumor necrosis factor-related protein 4" "genome"
"LOC117682922" 27.1437893407416 -2.50591230718379 0.519005098946291 1.96112889204394e-05 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC105344746" 20.0964189219894 -2.53159053275302 0.58330275657516 7.08618362138412e-05 "acetylcholine receptor subunit alpha-like" "genome"
"LOC117682923" 26.4760428511804 -2.53304999581219 0.54820542383956 3.46665162935567e-05 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC105318074" 629.293070464701 -2.67458466759204 0.290842192053014 9.15948545792541e-14 "perlucin-like protein" "genome"
"LOC105332465" 13.5907252349611 -2.78153371826325 0.624128839672515 4.15074999180551e-05 "ankyrin-1" "genome"
"LOC117682921" 98.9535668895667 -2.79635458188701 0.600444266247649 2.24669562760172e-05 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC117690337" 31.3775047648505 -2.8736398927888 0.384861463242754 2.85603804568915e-10 "uncharacterized protein LOC117690337 isoform X1" "genome"
"LOC105333611" 47.5192956892603 -2.8960002203463 0.440764486135724 9.48934138324397e-09 "uncharacterized protein LOC105333611" "genome"
"LOC105340530" 95.3971097748057 -2.97765603783093 0.648518037495432 2.10385386876033e-05 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC105320320" 45.5486744887426 -3.45394785619322 0.531511876691635 4.26785264322752e-09 "complement C1q-like protein 4 isoform X2" "genome"
"LOC117686832" 6.92225182405738 -4.12057317294999 0.334527233871441 0 "perlucin-like protein isoform X2" "genome"
