"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature"
"LOC109618985" 91.3441505224664 -1.58622262377002 0.45585846432464 -3.47963841390995 0.000502090932883534 0.0315480469495154 "uncharacterized protein LOC109618985 isoform X2" "genome"
"LOC105340558" 75.3287970325647 -1.58706349040626 0.457233652662306 -3.47101198952737 0.000518500848135358 0.032334180710035 "uncharacterized protein LOC105340558 isoform X1" "genome"
"LOC105329681" 106.019247593268 -1.59900324486513 0.388485307514934 -4.11599412882214 3.85514118288728e-05 0.00458964702931107 "uncharacterized protein LOC105329681 isoform X3" "genome"
"LOC105333829" 121.647977713347 -1.60322591819096 0.402822128993362 -3.97998471980018 6.8919698020176e-05 0.00706009886304064 "uncharacterized protein LOC105333829" "genome"
"LOC105339439" 43.9386107544433 -1.6124271218317 0.370874895574644 -4.34763080777782 1.37615997245684e-05 0.00203819121634947 "uncharacterized protein LOC105339439 isoform X2" "genome"
"LOC117682916" 143.96412219162 -1.61943683763752 0.277950971294832 -5.82633991201175 5.66561627167685e-09 3.06460574069268e-06 "complement C1q tumor necrosis factor-related protein 3-like isoform X2" "genome"
"LOC117683248" 25.3773422678149 -1.62097589058072 0.484719567436459 -3.34415195811795 0.000825345164267195 0.0430529106442272 "uncharacterized protein LOC117683248" "genome"
"LOC105342747" 99.1677969014104 -1.62545730267517 0.31313595437562 -5.19089960754033 2.09280449721977e-07 6.76274824673016e-05 "ryncolin-1" "genome"
"LOC105331390" 25.6355919144857 -1.62917380127434 0.362763136874571 -4.49101255246242 7.08853728698697e-06 0.00128742324653146 "uncharacterized protein LOC105331390" "genome"
"LOC117692256" 79.2434640605646 -1.6420666973842 0.3903677496486 -4.20646095601481 2.5940087412376e-05 0.00341503309521026 "uncharacterized protein LOC117692256" "genome"
"LOC105331425" 39.3120253973374 -1.66160882515292 0.469427659516897 -3.53964831740621 0.000400660562117889 0.0270169000179331 "sodium-dependent lysophosphatidylcholine symporter 1-like" "genome"
"LOC117689847" 90.1200091672979 -1.67212958136016 0.349755791907402 -4.78084886669399 1.74556556515061e-06 0.000405917405533435 "ryncolin-1-like" "genome"
"LOC117687122" 23.7335627417306 -1.67958089022661 0.43450268862701 -3.86552473480414 0.000110850613473982 0.0104476703199228 "cyclic GMP-AMP synthase-like" "genome"
"LOC117682938" 58.8576744347309 -1.68859020742645 0.271746680136657 -6.21383932483475 5.17053998566043e-10 4.02041799760009e-07 "complement C1q tumor necrosis factor-related protein 2-like" "genome"
"LOC105317166" 47.0729088102182 -1.70435999538619 0.303920462136343 -5.60791459517325 2.0477902662686e-08 9.26420316459912e-06 "collagen alpha-2(VIII) chain" "genome"
"LOC117691667" 12.270249216609 -1.7288605293314 0.490818978097753 -3.52239951281402 0.000427659134363298 0.0281508322254698 "toll-like receptor 4 isoform X1" "genome"
"LOC105330674" 45.9763319293291 -1.73149321404489 0.378702089237665 -4.57217761203912 4.82681520627886e-06 0.000938287624708051 "complement C1q-like protein 2 isoform X1" "genome"
"LOC105347092" 75.7824716620181 -1.73156215410422 0.488291668048822 -3.54616363007671 0.000390883410546696 0.0266464685512956 "uncharacterized protein LOC105347092 isoform X2" "genome"
"LOC117687128" 86.2435340403784 -1.73499718273964 0.406223742808841 -4.27103834636296 1.94564946481577e-05 0.002689536110197 "uncharacterized protein LOC117687128 isoform X1" "genome"
"LOC105323188" 277.361771153542 -1.74291779656722 0.403894188099046 -4.31528318040519 1.59398435644698e-05 0.00229257333856149 "complement C1q tumor necrosis factor-related protein 3" "genome"
"LOC105336630" 38.1894713966496 -1.76720761410359 0.472689469998058 -3.73862276667777 0.000185031130450594 0.0155256481997846 "complement C1q-like protein 4 isoform X1" "genome"
"LOC105326443" 505.523148876845 -1.77613011138594 0.36585310916675 -4.85476292775308 1.20530851365511e-06 0.000299904864367665 "perlucin-like protein" "genome"
"LOC105335714" 1012.34194595863 -1.78237399156483 0.30656836061333 -5.81395284235777 6.10146092538384e-09 3.23013937756172e-06 "lectin BRA-3 isoform X4" "genome"
"LOC117690058" 24.2316735007743 -1.81531407108113 0.357479716230369 -5.07808971715558 3.8124866788773e-07 0.000111602698286853 "complement C1q subcomponent subunit B-like" "genome"
"LOC117686834" 325.567545788779 -1.83040676394831 0.522513480737028 -3.50308045902747 0.00045991051984698 0.0296463563596698 "perlucin-like protein isoform X1" "genome"
"LOC105329232" 16.5587790003971 -1.83237653508279 0.45080531851409 -4.06467372905567 4.80997002689276e-05 0.00544007610041571 "uncharacterized protein LOC105329232" "genome"
"LOC109617341" 19.3042865640876 -1.83476142168195 0.257775629360618 -7.11766828475159 1.09768158076711e-12 2.10096254558825e-09 "uncharacterized protein LOC109617341" "genome"
"LOC105343956" 27.1470046504075 -1.86829648750947 0.425376097076246 -4.39210501095597 1.12258452095882e-05 0.00175673887110046 "complement C1q-like protein 3" "genome"
"LOC117682917" 54.9547177237552 -1.86844130197153 0.330369203757638 -5.65561584045901 1.55288451218171e-08 7.29035328907649e-06 "complement C1q tumor necrosis factor-related protein 2-like" "genome"
"LOC117687970" 196.330708879275 -1.8748303251942 0.432695689850203 -4.33290732764926 1.47153062866231e-05 0.00215775472195158 "perlucin-like protein isoform X2" "genome"
"LOC105344085" 2322.09756967211 -1.87929203983544 0.263163729601688 -7.14115141429197 9.25523303880764e-13 1.91907257059677e-09 "nucleolin isoform X1" "genome"
"LOC105337888" 594.859820007011 -1.88099479169837 0.367947283409486 -5.11213121148396 3.18544438015142e-07 9.54942494782262e-05 "protein shisa-5" "genome"
"LOC105330378" 21.0650908692941 -1.88194846383759 0.37803922838172 -4.97818300998465 6.41839542392243e-07 0.000171723134341976 "uncharacterized protein LOC105330378 isoform X1" "genome"
"LOC105317162" 1156.12906996786 -1.89733183098743 0.32145411370096 -5.90234111221381 3.58379207494728e-09 1.98159809797418e-06 "adenosylhomocysteinase A" "genome"
"LOC105339099" 2084.94355926363 -1.90460400907793 0.233254773761723 -8.16533774791484 3.20537106381506e-16 1.3292673801641e-12 "uncharacterized protein LOC105339099 isoform X2" "genome"
"LOCNA.11" 142.396236656675 -1.90553200770834 0.299895040260753 -6.3539964050473 2.09791739285275e-10 1.93334742848008e-07 NA NA
"LOC105333234" 345.289779908967 -1.90846460475267 0.258411147282996 -7.38538033215198 1.5201820928316e-13 3.78251708338358e-10 "fibroleukin isoform X1" "genome"
"LOC109617043" 31.6018258701753 -1.91859288534473 0.390002578319636 -4.9194364140134 8.6793757735982e-07 0.000222639410307908 "heavy metal-binding protein HIP-like isoform X1" "genome"
"LOC117686527" 25.5373762172928 -1.92252513474391 0.441680215959434 -4.35275356530907 1.3443824068818e-05 0.00200304928431335 "uncharacterized protein LOC117686527" "genome"
"LOC117683620" 28.6466897760936 -1.92635256183409 0.362817656642584 -5.30942341577318 1.09972581100705e-07 3.85399684922218e-05 "short-chain collagen C4-like" "genome"
"LOC105333186" 15.9115456846234 -1.92727268922006 0.54384262528281 -3.54380587254969 0.000394395528036073 0.0268097992788241 "uncharacterized protein LOC105333186 isoform X1" "genome"
"LOC105348479" 227.543737387402 -1.92880499822408 0.410516003369769 -4.69848917555286 2.62093077432078e-06 0.00059285454115136 "very low-density lipoprotein receptor" "genome"
"LOC105339576" 25.1515573830114 -1.93254437132563 0.481179099344261 -4.01626831663979 5.91269348669456e-05 0.00636881555566814 "uncharacterized protein LOC105339576 isoform X2" "genome"
"LOC105318073" 299.13626613198 -1.93513219635673 0.215188746923529 -8.99272022362958 2.41185618689353e-19 1.50029514105712e-15 "perlucin-like protein" "genome"
"LOC105338481" 90.1073991403425 -1.93658944783061 0.47095975504683 -4.11200623212072 3.92235708591715e-05 0.00464743281008526 "uncharacterized protein LOC105338481" "genome"
"LOC105320984" 160.119397316061 -1.94625694184802 0.404931877962012 -4.80638114154748 1.53686781417945e-06 0.000367695624542433 "collagen alpha-2(VIII) chain isoform X1" "genome"
"LOC109617081" 89.8005850783432 -1.96206688850901 0.33015780047109 -5.94281548310961 2.80167744189873e-09 1.65979376450772e-06 "lactose-binding lectin l-2-like" "genome"
"LOC105329085" 614.270422096632 -1.97448501619761 0.266508849778703 -7.40870338015844 1.27540206522864e-13 3.52606157633543e-10 "high mobility group-T protein" "genome"
"LOC117691677" 145.337330233839 -1.97597439736124 0.564379686373756 -3.50114372481626 0.000463265930935407 0.0297087187977701 "C-type lectin mannose-binding isoform-like" "genome"
"LOC117680587" 2738.5605503167 -1.99540598424789 0.493322353564453 -4.04483188290634 5.23606845918113e-05 0.00576477236289137 "fucolectin-like" "genome"
"LOC117682928" 125.245731664795 -2.00019363618568 0.428553021844349 -4.66731894125379 3.05155450981769e-06 0.000671936100117555 "heavy metal-binding protein HIP-like" "genome"
"LOC117686800" 155.620304574855 -2.01461188069771 0.400736444950112 -5.0272739255061 4.97501460158133e-07 0.000142285417605226 "cerebellin-3-like" "genome"
"LOC105340181" 129.075182899153 -2.02339172211901 0.535340495404067 -3.7796350911055 0.000157058363843471 0.0137538555916187 "collagen alpha-1(VIII) chain-like" "genome"
"LOC117689844" 91.2692284006971 -2.02418922459778 0.375481140384045 -5.39092115925563 7.00974256970273e-08 2.64267294877793e-05 "microfibril-associated glycoprotein 4-like" "genome"
"LOC105337779" 125.034500727291 -2.05763877523284 0.334560704732279 -6.15027032800937 7.73509941303523e-10 5.66072775279832e-07 "microfibril-associated glycoprotein 4" "genome"
"LOC117686835" 164.043505641868 -2.06580436756346 0.585728910637643 -3.5268950021855 0.00042046346813149 0.0278243936543822 "perlucin-like protein" "genome"
"LOC105329127" 465.904375844634 -2.06796939736063 0.308109469342707 -6.71180084718672 1.92236953012063e-11 2.39161993242307e-08 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC105348603" 142.052659378045 -2.07182409873661 0.571654049630768 -3.62426208661481 0.000289787634148228 0.0217183611833621 "perlucin-like protein" "genome"
"LOC117682909" 32.3066566918099 -2.09348170964159 0.399518589275183 -5.24001076755812 1.60567228020398e-07 5.47292296931991e-05 "heavy metal-binding protein HIP-like isoform X1" "genome"
"LOC105330078" 2844.4350773328 -2.09389580392229 0.527746072705526 -3.96761986913099 7.25940016832815e-05 0.00737258755054453 "fucolectin" "genome"
"LOC117686615" 142.379786470022 -2.12502201429964 0.481649885777442 -4.41196411968331 1.02437091995504e-05 0.00166590831570728 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC105327827" 10.2253211410687 -2.13838331525546 0.458017723031959 -4.66877853786948 3.02995778573565e-06 0.000671936100117555 "trichohyalin-like" "genome"
"LOC117681310" 323.157703829087 -2.19855553668648 0.226381572259134 -9.71172483142681 2.68750180574546e-22 3.34352099652792e-18 "perlucin-like protein" "genome"
"LOC105342748" 117.127053661418 -2.19911865947405 0.379204728154329 -5.79929124348642 6.65957840696416e-09 3.45215895671004e-06 "microfibril-associated glycoprotein 4" "genome"
"LOC117686803" 74.0532533709097 -2.20894411305649 0.360997108766062 -6.11900776880725 9.41598144352088e-10 6.50801250771351e-07 "C1q-related factor-like" "genome"
"LOC105343435" 11.0102179649481 -2.24840202682559 0.560599863488929 -4.01070741050937 6.05370932765905e-05 0.00638255913096663 "uncharacterized protein LOC105343435" "genome"
"LOC109620632" 28.5406314767955 -2.31199771748498 0.567276493368597 -4.0756099442018 4.58938920447725e-05 0.00525813497674866 "chitin synthase chs-2 isoform X2" "genome"
"LOC105346538" 11.1966991610992 -2.35580077255683 0.610861761174795 -3.85652028378108 0.000115012558479879 0.0106547749627222 "clumping factor A" "genome"
"LOC105320276" 311.802031575727 -2.38162384847235 0.235314001322217 -10.1210460707401 4.45627115420804e-24 1.10880938859005e-19 "translation initiation factor IF-2-like isoform X7" "genome"
"LOC109620821" 6.94692667522501 -2.39510028732337 0.402224334968178 -5.95463794479979 2.60648201703543e-09 1.58181672067989e-06 "uncharacterized protein LOC109620821" "genome"
"LOC105327216" 62.898430727516 -2.40527944414786 0.494025522916738 -4.86873518183238 1.12314799272331e-06 0.000285164983213687 "complement C1q subcomponent subunit B-like" "genome"
"LOC105329128" 345.113067628221 -2.47255249324465 0.350364136592307 -7.05709356355093 1.70021151753448e-12 2.6440414362058e-09 "complement C1q tumor necrosis factor-related protein 3" "genome"
"LOC105330939" 8.97574380839008 -2.605667789186 0.514729994505339 -5.06220312979834 4.14439105592879e-07 0.000119907835178628 "microfibril-associated glycoprotein 4-like" "genome"
"LOC105343491" 28.1385123831689 -2.64276103333813 0.47529549349805 -5.56024845488877 2.69390868200099e-08 1.16904409647349e-05 "complement C1q tumor necrosis factor-related protein 4" "genome"
"LOC105334533" 687.385584260964 -2.64823314446167 0.5307360512256 -4.98973668426377 6.04616521000644e-07 0.000165319431599319 "uncharacterized protein LOC105334533 isoform X2" "genome"
"LOC117682922" 27.1437893407416 -2.70369319633822 0.499640238775553 -5.41127993006337 6.25758628190467e-08 2.47144860105321e-05 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC105318074" 629.293070464701 -2.73290048948906 0.287392515634436 -9.5092959656796 1.9195723986724e-21 1.59209334745889e-17 "perlucin-like protein" "genome"
"LOC105341677" 74.9269808531774 -2.74815556162886 0.611339970610534 -4.49529835074309 6.94724682776551e-06 0.00127103967329751 "uncharacterized protein LOC105341677" "genome"
"LOC117682923" 26.4760428511804 -2.74995585397854 0.525558448808953 -5.23244533545342 1.67282132249626e-07 5.56989692487769e-05 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC105344746" 20.0964189219894 -2.77450023746241 0.555333064439072 -4.99610128610811 5.85009430256765e-07 0.000161735607151654 "acetylcholine receptor subunit alpha-like" "genome"
"LOC117690337" 31.3775047648505 -2.97351444735858 0.376805686170796 -7.89137360844062 2.98878426971149e-15 1.06238471712802e-11 "uncharacterized protein LOC117690337 isoform X1" "genome"
"LOC105333611" 47.5192956892603 -3.02469079335789 0.425886815235038 -7.10210010067727 1.22875175142852e-12 2.18384293421745e-09 "uncharacterized protein LOC105333611" "genome"
"LOC117682921" 98.9535668895667 -3.03174507178598 0.573671351221858 -5.28481170504452 1.25834119275831e-07 4.34861743864059e-05 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC117687318" 12.338930035606 -3.15273113397503 0.826750010776381 -3.81340319671042 0.0001370662269382 0.0123617873226705 "kunitz-type serine protease inhibitor Bi-KTI-like" "genome"
"LOC105340530" 95.3971097748057 -3.23643328839706 0.618610857896023 -5.23177575544762 1.67889345456887e-07 5.56989692487769e-05 "complement C1q tumor necrosis factor-related protein 3-like" "genome"
"LOC105320320" 45.5486744887426 -3.61109159007886 0.514833667339539 -7.01409371446042 2.31444232684126e-12 3.38752670449790e-09 "complement C1q-like protein 4 isoform X2" "genome"
"LOC117686830" 143.759111457343 -4.42565317005972 0.660748007863995 -6.69794402311792 2.11372196640275e-11 2.50445856990634e-08 "perlucin-like protein" "genome"
"LOC117686831" 48.0221969943378 -5.44037601595464 0.919238765243002 -5.91834920551514 3.251889578601e-09 1.88170968592442e-06 "perlucin-like protein" "genome"
