"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC105328676" 9.20114445763965 2.42281383887322 0.597920253224664 1.98528137278e-06 0.000529454968923792 "transmembrane protein 26-like" "genome" "desiccation_ploidy"
"LOC105344148" 20.9076855688998 2.41966611636119 0.47401906038007 1.46165414412986e-08 1.13132364925368e-05 "uncharacterized protein LOC105344148" "genome" "desiccation_ploidy"
"LOC105325816" 27.9830977265922 2.3947334371401 0.765891131757064 5.0329602520046e-05 0.00581092087632361 "uncharacterized protein LOC105325816" "genome" "desiccation_ploidy"
"LOC117691520" 101.162982825336 2.39081427575797 0.605734594023048 2.72036488845666e-06 0.000635927273616381 "uncharacterized protein LOC117691520 isoform X2" "genome" "desiccation_ploidy"
"LOC105325689" 18.6443725738234 2.35787417612096 0.717388533432552 3.27148531198443e-05 0.00430177599877952 "low-density lipoprotein receptor-related protein 4-like isoform X2" "genome" "desiccation_ploidy"
"LOC105329975" 16.1676470592197 2.29417541200861 0.767715153528712 8.10928600032478e-05 0.00808154370611314 "uncharacterized protein LOC105329975" "genome" "desiccation_ploidy"
"LOC117688693" 12.023170329446 2.26723414482264 1.08039219546265 0.000779467556910622 0.0333165196164845 "uncharacterized protein LOC117688693 isoform X1" "genome" "desiccation_ploidy"
"LOC105324626" 25.0174462016903 2.24912353292436 0.523266383198152 7.03117565730079e-07 0.000256029444367289 "protocadherin Fat 1" "genome" "desiccation_ploidy"
"LOC105345176" 12.5755890306648 2.22521132557015 0.739261918577342 8.25262111422116e-05 0.00813871774988425 "uncharacterized protein LOC105345176 isoform X2" "genome" "desiccation_ploidy"
"LOC105337786" 16.1624034664363 2.20470353683648 0.726109161633563 7.14455636859011e-05 0.00759636285529692 "neuropeptide SIFamide receptor" "genome" "desiccation_ploidy"
"LOC105341771" 13.4326465897485 2.17857462929937 0.614933597447775 1.38215881553958e-05 0.00227575453671668 "uncharacterized protein LOC105341771" "genome" "desiccation_ploidy"
"LOC105320128" 18.2601068787427 2.14885910625883 0.713818453306826 7.65477441191612e-05 0.00784431459510546 "uncharacterized protein LOC105320128" "genome" "desiccation_ploidy"
"LOC117681411" 14.8280721947173 2.13948009765327 0.757332820298225 0.000140762143572784 0.0116390008233653 "uncharacterized protein LOC117681411" "genome" "desiccation_ploidy"
"LOC109617183" 14.866509488013 2.13811170067642 0.209334455520668 0.297225941076314 0.714599475883484 "uncharacterized protein LOC109617183 isoform X1" "genome" "desiccation_ploidy"
"LOC105337833" 34.7438243631607 2.12601195031642 0.462275495301703 1.67507095790245e-07 9.06213388225226e-05 "uncharacterized protein LOC105337833" "genome" "desiccation_ploidy"
"LOC105329989" 8.93751909108892 2.07526709088603 0.876444658662819 0.000463130918303969 0.0251545792713811 "uncharacterized protein LOC105329989" "genome" "desiccation_ploidy"
"LOC105348672" 10.9016666260115 2.03814721350961 0.611860075233612 3.22176404145173e-05 0.00427637763048572 "uncharacterized protein LOC105348672" "genome" "desiccation_ploidy"
"LOC117683725" 8.34846881382947 2.02339285446718 0.496015604235529 2.28054246443572e-06 0.000571117792253499 "uncharacterized protein LOC117683725" "genome" "desiccation_ploidy"
"LOC105323930" 13.044102149783 2.02078264804684 0.863963601004218 0.000472004707849693 0.0252547726517907 "uncharacterized protein LOC105323930" "genome" "desiccation_ploidy"
"LOC105328812" 15.266305419771 1.98400651860605 0.546784348613298 1.0357626080991e-05 0.00176686171030239 "microfibril-associated glycoprotein 4 isoform X1" "genome" "desiccation_ploidy"
"LOC105326182" 10.5149437279055 1.96520781088878 0.640563884442983 7.31295597002179e-05 0.00765032161836257 "uncharacterized protein LOC105326182" "genome" "desiccation_ploidy"
"LOC117692578" 20.5229376656616 1.95608917118646 0.466472741097211 1.13696820981749e-06 0.000362133133808869 "uncharacterized protein LOC117692578 isoform X2" "genome" "desiccation_ploidy"
"LOC109621176" 44.182627577681 1.94001010313543 0.395433522974955 3.91914484617146e-08 2.65032170222345e-05 "uncharacterized protein LOC109621176 isoform X1" "genome" "desiccation_ploidy"
"LOC105336491" 51.7722844578702 1.93773636706451 0.471093271319159 1.48245836807142e-06 0.000428664237490406 "multiple epidermal growth factor-like domains protein 6 isoform X3" "genome" "desiccation_ploidy"
"LOC117685599" 17.4545301048051 1.91294737836038 0.35179518372193 2.47256703514979e-09 3.12120378737076e-06 "uncharacterized protein LOC117685599" "genome" "desiccation_ploidy"
"LOC105331456" 22.8463648698565 1.90755960593344 0.616176660149426 6.33966903993963e-05 0.00689894444087684 "organic cation transporter protein" "genome" "desiccation_ploidy"
"LOC105331908" 10.6164833294269 1.90443083790919 0.60442415503644 5.80305371887634e-05 0.00646357777452491 "uncharacterized protein LOC105331908" "genome" "desiccation_ploidy"
"LOC105325985" 14.03636458676 1.89923778352132 0.505788908139252 6.62780228665338e-06 0.00132102564523981 "uncharacterized protein LOC105325985" "genome" "desiccation_ploidy"
"LOC117683634" 25.2399883681584 1.89150817571352 0.500694728372698 5.70656068308592e-06 0.00118071394690547 "sarcoplasmic calcium-binding protein-like" "genome" "desiccation_ploidy"
"LOC117691214" 29.494894918331 1.87006070388662 0.941458340291059 0.000982211466317199 0.0389083140475234 "uncharacterized protein LOC117691214" "genome" "desiccation_ploidy"
"LOC105327547" 228.844004178341 1.8197451645477 0.317983314171689 4.65899559888532e-10 1.10272602081117e-06 "metalloproteinase inhibitor 3" "genome" "desiccation_ploidy"
"LOC105329485" 10.5184301237347 1.8188338868797 0.583101336640579 6.2973461457359e-05 0.0068924999577751 "uncharacterized protein LOC105329485" "genome" "desiccation_ploidy"
"LOC109619522" 22.4732145908429 1.7823298598668 0.541245564638913 3.39438909607487e-05 0.00434275388744444 "sarcoplasmic calcium-binding protein-like" "genome" "desiccation_ploidy"
"LOC105327950" 13.1169629486074 1.77681749301344 0.761093332007391 0.000511539081138146 0.0266098695092055 "putative T-box protein 7 isoform X1" "genome" "desiccation_ploidy"
"LOC105320489" 7.3698105636514 1.77642597239931 0.673917479048827 0.000290574566004824 0.0184592142021892 "formin-like protein 14" "genome" "desiccation_ploidy"
"LOC117681647" 99.723597375052 1.76427484476484 0.390976969410587 2.59835850113038e-07 0.000122050870283925 "uncharacterized protein LOC117681647" "genome" "desiccation_ploidy"
"LOC109617120" 26.5445015348624 1.76203016474285 0.706244032296826 0.000351867572004091 0.0210124680625186 "uncharacterized protein LOC109617120" "genome" "desiccation_ploidy"
"LOC105325387" 12.9297301067993 1.75894263110852 0.574257476878214 7.42292888133035e-05 0.00772270100923023 "uncharacterized protein LOC105325387" "genome" "desiccation_ploidy"
"LOC105342487" 43.8362657224192 1.75559960506378 0.72660232919968 0.000413960060593226 0.02353853978178 "uncharacterized protein LOC105342487 isoform X2" "genome" "desiccation_ploidy"
"LOC105346734" 48.5702869871624 1.75118501836572 0.330471619026208 5.15158055243862e-09 5.41917654224585e-06 "interferon alpha-inducible protein 27-like protein 2B isoform X2" "genome" "desiccation_ploidy"
"LOC105339865" 95.7460284971173 1.74913386441641 0.73679190016567 0.000461981727064769 0.0251545792713811 "uncharacterized protein LOC105339865 isoform X13" "genome" "desiccation_ploidy"
"LOC105343639" 17.3595989500032 1.72106314750428 0.444969838512596 0.186923726430375 0.597568927901259 "multimerin-2" "genome" "desiccation_ploidy"
"LOC117687008" 43.8396495339623 1.71127902334848 0.729206825670382 0.000489812183280736 0.0258641542854785 "transmembrane GTPase Marf-like isoform X1" "genome" "desiccation_ploidy"
"LOC117682037" 7.97676664753281 1.68886579110694 0.400058487187976 1.29550935097371e-06 0.000383288586885738 "uncharacterized protein LOC117682037" "genome" "desiccation_ploidy"
"LOC105332245" 15.8117422393532 1.68356046796152 0.561795087138521 9.62609064654568e-05 0.00911350131961713 "laccase-24" "genome" "desiccation_ploidy"
"LOC109618433" 12.3684965223598 1.68183617358833 0.707751319838534 0.000488300380672858 0.0258641542854785 "heat shock 70 kDa protein 12B" "genome" "desiccation_ploidy"
"LOC105336962" 8.56692672023409 1.66568927309828 0.698180523515458 0.000515606489599992 0.0266527659742558 "uncharacterized protein LOC105336962" "genome" "desiccation_ploidy"
"LOC117686834" 50.1482759353947 1.66535336008465 0.670372824986844 0.000368488569230158 0.0213592216103832 "perlucin-like protein isoform X1" "genome" "desiccation_ploidy"
"LOC105335514" 9.73252043665908 1.66257538935656 0.641213786368721 0.000291486931420891 0.0184592142021892 "ALX homeobox protein 1" "genome" "desiccation_ploidy"
"LOC117682684" 8.64054322265388 1.65817366767217 0.356816319392886 0.155501374277863 0.557232876977922 "uncharacterized protein LOC117682684" "genome" "desiccation_ploidy"
"LOC117686992" 21.0059744764077 1.65135091214621 0.816080806551152 0.000962780945746884 0.0385417699951739 "cell death abnormality protein 1-like" "genome" "desiccation_ploidy"
"LOC105319201" 28.1298858565747 1.64094892473242 0.801846195849013 0.000940401495873868 0.0380669019091699 "cadherin-23" "genome" "desiccation_ploidy"
"LOC105325698" 9.91382664678476 1.63056109939159 0.474818209999425 2.48266113870877e-05 0.00358848768408019 "low-density lipoprotein receptor-related protein 4 isoform X1" "genome" "desiccation_ploidy"
"LOC105344912" 31.1202180582534 1.61977092844804 0.746316634546848 0.0007468642608375 0.0323612695170665 "perlucin-like protein" "genome" "desiccation_ploidy"
"LOC117692007" 31.8675631756334 1.61407559804477 0.630596623705221 0.000312116347223794 0.0194405362982978 "uncharacterized protein LOC117692007" "genome" "desiccation_ploidy"
"LOC105326745" 21.4978124481354 1.58001540186912 0.344984589807312 2.16175116585436e-07 0.00011370210645959 "15-hydroxyprostaglandin dehydrogenase [NAD(+)]" "genome" "desiccation_ploidy"
"LOC105344462" 13.7308482785947 1.57104799345078 0.735249468759275 0.000839876455245681 0.0348751330703442 "protein shisa-5 isoform X2" "genome" "desiccation_ploidy"
"LOC105323943" 14.8310034190181 1.5697104938047 0.349433776069453 3.48353212512045e-07 0.000149910638157172 "uncharacterized protein LOC105323943" "genome" "desiccation_ploidy"
"LOC105331981" 25.0146377158887 1.56005953212098 0.915013240354347 0.00173166830967954 0.0566377259776108 "uncharacterized protein LOC105331981 isoform X1" "genome" "desiccation_ploidy"
"LOC105322703" 12.5597970487408 1.55087721906807 0.683336587262938 0.000636187937809834 0.0295099006200862 "uncharacterized protein LOC105322703" "genome" "desiccation_ploidy"
"LOC117682747" 17.6240125974253 1.54539292959893 0.901321201532411 0.00175643129279453 0.0572427306868579 "interferon-induced protein 44-like" "genome" "desiccation_ploidy"
"LOC105345860" 33.4737957492534 1.53831791561787 0.798820053764468 0.00122598487243082 0.0446423529989955 "ryncolin-1" "genome" "desiccation_ploidy"
"LOC105343962" 9.23437253355233 1.52925418155439 1.09701141722261 0.00277298599245481 0.0717408792880317 "uncharacterized protein LOC105343962" "genome" "desiccation_ploidy"
"LOC117691884" 24.5065498732518 1.52871899114224 0.391973400962911 4.19616409961891e-06 0.000923887991003302 "uncharacterized protein LOC117691884 isoform X1" "genome" "desiccation_ploidy"
"LOC105342523" 39.9771588360377 1.52131483778614 0.446696517749943 2.38074981102611e-05 0.00348539272377142 "carbohydrate sulfotransferase 15-like" "genome" "desiccation_ploidy"
"LOC117684365" 9.0360278498309 1.49159244673771 0.741405352394393 0.00114165541612796 0.0433211328745149 "uncharacterized protein LOC117684365 isoform X1" "genome" "desiccation_ploidy"
"LOC109618661" 24.3103975212646 1.47740290189602 0.50241154356628 0.000114701007708217 0.0100549239859032 "receptor-type tyrosine-protein phosphatase kappa-like isoform X1" "genome" "desiccation_ploidy"
"LOC105343844" 16.2504699233025 1.47300006334698 0.36375754497954 2.35235060920398e-06 0.000576397364092657 "uncharacterized protein LOC105343844 isoform X1" "genome" "desiccation_ploidy"
"LOC109620576" 28.2314971310111 1.44334304097028 0.62144658326488 0.000562743243769231 0.0278212619341263 "hemagglutinin/amebocyte aggregation factor isoform X1" "genome" "desiccation_ploidy"
"LOC105335981" 41.693689682011 1.4361920461946 0.843939164932988 0.00177660993543489 0.0572843729762181 "proton myo-inositol cotransporter" "genome" "desiccation_ploidy"
"LOC105329159" 43.2469341629954 1.43602515918661 0.632733591666896 0.000628104540591003 0.0293959078566051 "uncharacterized protein LOC105329159" "genome" "desiccation_ploidy"
"LOC105343914" 19.2415253366381 1.43547242575776 0.313403102338152 2.35025746187115e-07 0.000117110855369817 "neurogenic locus notch homolog protein 1" "genome" "desiccation_ploidy"
"LOC105318790" 13.6770369087754 1.42502138725807 0.469960966301104 8.71887656958787e-05 0.00855398589871225 "interleukin 17-like protein" "genome" "desiccation_ploidy"
"LOC117688697" 29.0102643284484 1.42001463168526 0.41953423607839 2.6599316120356e-05 0.00373080037584401 "receptor-type tyrosine-protein phosphatase C-like" "genome" "desiccation_ploidy"
"LOC105318398" 8.42980243943244 1.40739863759721 0.712522596389577 0.00127258079883465 0.0458104894029164 "latrophilin Cirl-like" "genome" "desiccation_ploidy"
"LOC105318809" 5349.00500832447 1.40392048551029 0.244644371556658 6.47428002162537e-10 1.21992525922614e-06 "extracellular superoxide dismutase [Cu-Zn]" "genome" "desiccation_ploidy"
"LOC117688218" 17.6105658898851 1.40375098440662 0.632584967543409 0.000735105562789374 0.0321460134674753 "transmembrane GTPase Marf-like" "genome" "desiccation_ploidy"
"LOC117684513" 13.1054353042106 1.38952155694503 0.569069037399951 0.000449610715611329 0.0247847531006509 "uncharacterized protein LOC117684513" "genome" "desiccation_ploidy"
"LOC105329833" 22.8500800087251 1.37922406081589 0.791445125450841 0.00169915163260044 0.0559538020231119 "D-beta-hydroxybutyrate dehydrogenase-like" "genome" "desiccation_ploidy"
"LOC105319875" 22.5743175765 1.37880829149857 0.358605509791597 5.02084286458392e-06 0.00108033704137382 "3-ketoacyl-CoA thiolase A, peroxisomal" "genome" "desiccation_ploidy"
"LOC105336969" 2458.51597317375 1.37744336744151 0.311023816993885 4.27243204843984e-07 0.000175866306167844 "superoxide dismutase [Cu-Zn]" "genome" "desiccation_ploidy"
"LOC105326485" 93.2826090890879 1.37127859562531 0.368051275256844 8.00902864549475e-06 0.0015149602542949 "uncharacterized protein LOC105326485" "genome" "desiccation_ploidy"
"LOC105324967" 42.2155986194019 1.37090666021562 0.492854471550895 0.000181595520788939 0.0135909533048955 "uncharacterized protein LOC105324967" "genome" "desiccation_ploidy"
"LOC105346400" 144.49885603249 1.37075245218991 0.446663447279473 7.98793495406937e-05 0.0080452951252821 "transient receptor potential cation channel subfamily M member-like 2 isoform X1" "genome" "desiccation_ploidy"
"LOC105347517" 14.7059276950089 1.36847794404063 0.52393208895783 0.000310054939399624 0.0193840588565899 "interferon-induced protein 44-like" "genome" "desiccation_ploidy"
"LOC117680689" 69.2856442763405 1.36580833566237 0.463372545745846 0.00011341588319234 0.0100549239859032 "transient receptor potential cation channel subfamily V member 4-like isoform X1" "genome" "desiccation_ploidy"
"LOC117688434" 41.0456062173636 1.33860557007323 0.818582472834461 0.00205894722392949 0.0617847316721156 "uncharacterized protein LOC117688434" "genome" "desiccation_ploidy"
"LOC117691242" 41.4478837932422 1.32620993311591 0.337120401065802 3.53263930528548e-06 0.000815738112750982 "uncharacterized protein LOC117691242" "genome" "desiccation_ploidy"
"LOC105325987" 67.268858685319 1.32401299361565 0.447547828210489 0.000112164080609066 0.0100549239859032 "putative ankyrin repeat protein RF_0381" "genome" "desiccation_ploidy"
"LOC105332789" 30.8053928390858 1.32361683374416 0.375583096548502 0.123467046092921 0.506782476572346 "cytochrome P450 26A1 isoform X1" "genome" "desiccation_ploidy"
"LOC105335030" 49.2498950336862 1.30186660590729 0.469418805270233 0.00019074003948225 0.0141058680715657 "purine nucleoside phosphorylase" "genome" "desiccation_ploidy"
"LOC105329131" 18.9726541637268 1.29181806550865 0.287451929734267 3.26758288415808e-07 0.000143887632352403 "tumor susceptibility gene 101 protein isoform X4" "genome" "desiccation_ploidy"
"LOC105323013" 535.942995597327 1.28540943330756 0.734578009852634 0.00180612522893069 0.0574402041643807 "uncharacterized protein LOC105323013 isoform X5" "genome" "desiccation_ploidy"
"LOC105325948" 42.9850887298189 1.284166325103 0.609450015486079 0.000942288522546251 0.0380669019091699 "transient receptor potential cation channel subfamily M member-like 2" "genome" "desiccation_ploidy"
"LOC117684160" 16.451622506267 1.28305734042461 0.82625645115888 0.00237819076979423 0.0663921471498234 "uncharacterized protein LOC117684160" "genome" "desiccation_ploidy"
"LOC117689796" 12.279359248521 1.26468178100427 0.614855857819001 0.00111832750081192 0.0429791638092851 "xaa-Pro aminopeptidase 1-like" "genome" "desiccation_ploidy"
"LOC105325153" 13.6677271989312 1.26379927937683 0.443184559390822 0.000163049987471995 0.0126669629029953 "uncharacterized protein LOC105325153" "genome" "desiccation_ploidy"
"LOC105317726" 35.6410351704387 1.26310733889611 0.484172947118881 0.000305661372470195 0.0192923269590771 "putative amine oxidase [copper-containing]" "genome" "desiccation_ploidy"
"LOC105336240" 20.3418440290128 1.25522383362477 0.390513802252408 5.43719149282513e-05 0.00612816791170499 "3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2" "genome" "desiccation_ploidy"
"LOC105341984" 28.0148589973985 1.25018942878136 0.306495752129491 2.03917084080787e-06 0.000534910648359089 "uncharacterized protein LOC105341984 isoform X2" "genome" "desiccation_ploidy"
"LOC105330817" 25.3956251144281 1.24638994748441 1.08093278850803 0.00353804425178953 0.0833651882595274 "uncharacterized protein LOC105330817" "genome" "desiccation_ploidy"
"LOC117680505" 65.6438573471831 1.23319724245308 0.55624714291074 0.000778731473613186 0.0333165196164845 "uncharacterized protein LOC117680505 isoform X1" "genome" "desiccation_ploidy"
"LOC117690049" 88.2101349764921 1.23298436578104 0.789499532157542 0.00238079048929127 0.0663921471498234 "uncharacterized protein LOC117690049" "genome" "desiccation_ploidy"
"LOC105346939" 69.0378766903931 1.23021646560379 0.506070009679367 0.000472995801670793 0.0252547726517907 "protocadherin Fat 4" "genome" "desiccation_ploidy"
"LOC117688740" 36.6024624576937 1.22388151933748 0.390894321774749 6.51076579861011e-05 0.0069650480450103 "uncharacterized protein LOC117688740" "genome" "desiccation_ploidy"
"LOC105337795" 13.4337390902553 1.21251259367 0.584493267684378 0.00110488569569759 0.0427381548618444 "uncharacterized protein LOC105337795" "genome" "desiccation_ploidy"
"LOC105331350" 16.5244391171587 1.21149581521405 0.450882017174446 0.000250540017884806 0.01694276870946 "endochitinase A-like isoform X1" "genome" "desiccation_ploidy"
"LOC105326894" 14.3889887619671 1.20595109337874 0.487349298430833 0.000447708201431012 0.0247847531006509 "laccase-24" "genome" "desiccation_ploidy"
"LOC117682529" 27.1844945436591 1.20224088656143 0.540650547825512 0.000778276437206714 0.0333165196164845 "uncharacterized protein LOC117682529 isoform X1" "genome" "desiccation_ploidy"
"LOC105322231" 89.1379858519047 1.19908222949354 0.502332234855573 0.000540051017178574 0.0274151903760759 "E3 ubiquitin-protein ligase TRIM71-like isoform X2" "genome" "desiccation_ploidy"
"LOC109618234" 12.4255156739992 1.19813562001731 0.508678288570502 0.000624827116811877 0.0293959078566051 "uncharacterized protein LOC109618234 isoform X2" "genome" "desiccation_ploidy"
"LOC105331361" 94.0630107506232 1.19205992595488 0.210599236350612 7.73124009015775e-10 1.21992525922614e-06 "diacylglycerol O-acyltransferase 1 isoform X2" "genome" "desiccation_ploidy"
"LOC105329231" 23.5082237326469 1.1908101506983 0.696321513555542 0.00195978950058606 0.0597562225339728 "uncharacterized protein LOC105329231" "genome" "desiccation_ploidy"
"LOC105325908" 84.8024645225794 1.18992562407111 0.282824658229502 1.18338981253206e-06 0.000364634639278151 "uncharacterized protein LOC105325908 isoform X2" "genome" "desiccation_ploidy"
"LOC105343290" 11.9954479630257 1.18560946416443 0.985074849087123 0.00354417621066383 0.0833651882595274 "sodium-dependent serotonin transporter" "genome" "desiccation_ploidy"
"LOC105318810" 821.502970366005 1.1816125950938 0.211380724455949 1.07142635471748e-09 1.56057369435196e-06 "uncharacterized protein LOC105318810" "genome" "desiccation_ploidy"
"LOC105326625" 33.8482064577618 1.17896410343515 0.434893951038661 0.000236701151369541 0.0163574317561397 "uncharacterized protein LOC105326625 isoform X1" "genome" "desiccation_ploidy"
"LOC117688219" 82.962529496197 1.15839062992344 0.546014710509615 0.000984338427072649 0.0389111651703979 "uncharacterized protein LOC117688219 isoform X2" "genome" "desiccation_ploidy"
"LOC117689244" 30.9522708223012 1.15553301929601 0.584698884482655 0.00133123249817739 0.0472924715815927 "uncharacterized protein LOC117689244 isoform X1" "genome" "desiccation_ploidy"
"LOC105317279" 8.89474533136888 1.15350115380352 0.462359778941144 0.000469575307361529 0.0252547726517907 "uncharacterized protein LOC105317279 isoform X1" "genome" "desiccation_ploidy"
"LOC105331766" 17.162693804362 1.15031581777101 0.38453795390747 0.000111650241994574 0.0100549239859032 "uncharacterized protein LOC105331766" "genome" "desiccation_ploidy"
"LOC105345966" 13.4973730958502 1.14777879333193 0.646736167935313 0.001905008137547 0.0589400802033535 "uncharacterized protein LOC105345966" "genome" "desiccation_ploidy"
"LOC105324852" 11.813419820721 1.1456729149769 0.558921296194364 0.00116702439129841 0.0437519404125305 "sodium/glucose cotransporter 4 isoform X1" "genome" "desiccation_ploidy"
"LOC105325359" 25.7220358371424 1.14194812214614 0.381147771013647 0.00011167052624635 0.0100549239859032 "uncharacterized protein LOC105325359" "genome" "desiccation_ploidy"
"LOC117682342" 79.3908395780689 1.132602697746 0.475566913294164 0.000560267420603349 0.0277713707045141 "uncharacterized protein LOC117682342 isoform X1" "genome" "desiccation_ploidy"
"LOC117689050" 17.9833593838716 1.13127744216952 0.652505580816509 0.00194535335538602 0.0596034348685294 "spindle and kinetochore-associated protein 1-like" "genome" "desiccation_ploidy"
"LOC117686983" 15.1020905586341 1.12533860132551 0.425792898079397 0.000308371031562003 0.0193840588565899 "zinc finger CCHC domain-containing protein 9-like" "genome" "desiccation_ploidy"
"LOC117685173" 9.48283961217949 1.12405757023038 0.476091813015506 0.000679808661748482 0.030648040500494 "uncharacterized protein LOC117685173" "genome" "desiccation_ploidy"
"LOC105324041" 156.496650538985 1.1232852482254 0.783558291491844 0.00293484779470819 0.0746998353506151 "protein claret segregational isoform X1" "genome" "desiccation_ploidy"
"LOC105342692" 26.6438617297062 1.11902283066804 0.367351462174348 0.145295068040874 0.544461134643568 "methylthioribulose-1-phosphate dehydratase" "genome" "desiccation_ploidy"
"LOC105349141" 14.9339881431684 1.11582031693769 1.12250623234404 0.00422136074204627 0.0911341349355859 "uncharacterized protein LOC105349141" "genome" "desiccation_ploidy"
"LOC117692375" 21.1314727952696 1.10999061287318 0.777556139794804 0.0030575692616152 0.0762968901156497 "G protein-coupled receptor 161-like" "genome" "desiccation_ploidy"
"LOC117682976" 12.1971792581532 1.10722385717403 1.6359959211164 0.00470489667350412 0.0978769712567785 "MAM and LDL-receptor class A domain-containing protein 1-like" "genome" "desiccation_ploidy"
"LOC105332614" 16.0689822904943 1.10444679590077 0.695714650357823 0.727683275540699 0.932987535707277 "uncharacterized protein LOC105332614" "genome" "desiccation_ploidy"
"LOC105333753" 19.3498658904706 1.10404231990544 0.532262872411411 0.00112750520615177 0.0431072786241023 "uncharacterized protein LOC105333753" "genome" "desiccation_ploidy"
"LOC105324906" 8.91657967332914 1.10191991276561 0.437752577549077 0.00046363602670779 0.0251545792713811 "uncharacterized protein LOC105324906 isoform X2" "genome" "desiccation_ploidy"
"LOC117682890" 14.2522878178181 1.10024258964036 0.500174347157992 0.000903976721456514 0.0368896534930584 "uncharacterized protein LOC117682890" "genome" "desiccation_ploidy"
"LOC105327514" 16.3694982100253 1.09653048493375 0.294080860453255 0.169836457211455 0.576470437147378 "synergin gamma isoform X3" "genome" "desiccation_ploidy"
"LOC105330585" 11.2141322832158 1.08933487995897 0.636786505285617 0.00214667298005136 0.0629214440824652 "peroxisomal acyl-coenzyme A oxidase 1" "genome" "desiccation_ploidy"
