"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "cat" "description" "feature" "count" "plus_minus" "analysis"
"LOC105335979" 18.3637881366929 2.3568496665246 0.586057836748649 2.6760671703483e-06 0.000279123521371819 "characterized" "acetylcholine receptor subunit delta-like" "genome" 1 "1" "heat_ploidy"
"LOC105340119" 14.1909033524299 2.35506648240567 0.477281871533067 4.19454740026619e-08 1.81068911262112e-05 "characterized" "chitinase-like protein PB1E7.04c" "genome" 1 "1" "heat_ploidy"
"LOC109620381" 20.9442324785179 2.34148904212007 0.534611954796665 5.69486647727778e-07 0.000100724624376151 "characterized" "neprilysin-1-like" "genome" 1 "1" "heat_ploidy"
"LOC105325689" 15.1497883053487 2.31967054710729 0.753004389829015 8.44059105231149e-05 0.00282722452504416 "characterized" "low-density lipoprotein receptor-related protein 4-like isoform X2" "genome" 1 "1" "heat_ploidy"
"LOC117691040" 34.9987480168749 2.29550239767175 0.719680684685668 5.5325492059176e-05 0.00209826640725432 "characterized" "complement C1q tumor necrosis factor-related protein 3-like isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105340623" 22.8399906077179 2.29143280881769 0.587581041513796 4.42054230912147e-06 0.000390928800000578 "characterized" "solute carrier organic anion transporter family member 4A1 isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105346578" 27.6136193494402 2.26482201697259 0.736833685425263 8.30408339052965e-05 0.00280153891037997 "characterized" "major egg antigen" "genome" 1 "1" "heat_ploidy"
"LOC105322227" 35.3616949447051 2.24371063937734 0.409457886013409 2.23798946428202e-09 1.76474794214738e-06 "characterized" "low-density lipoprotein receptor-related protein 4" "genome" 1 "1" "heat_ploidy"
"LOC105347900" 11.8442701093268 2.24102653217662 0.595182046924785 7.642729137026e-06 0.000547575297378891 "characterized" "mitochondrial substrate carrier family protein ucpB" "genome" 1 "1" "heat_ploidy"
"LOC105335250" 33.6364296877534 2.23057611734492 0.480198447547841 1.70413116826864e-07 4.38025941366734e-05 "characterized" "neuropeptide S receptor" "genome" 1 "1" "heat_ploidy"
"LOC105317994" 13.6454974859774 2.19750763306302 0.559251234827555 4.11635151738735e-06 0.000374528617627672 "characterized" "solute carrier family 49 member A3" "genome" 1 "1" "heat_ploidy"
"LOC109618896" 33.445361867888 2.18496644268866 0.550688090342765 3.38168893780689e-06 0.000330269770186701 "characterized" "multiple epidermal growth factor-like domains protein 10 isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105347145" 18.3497579115195 2.182519761985 0.464659237686414 1.34131552157812e-07 3.78871585759194e-05 "characterized" "transmembrane protein 26" "genome" 1 "1" "heat_ploidy"
"LOC105343572" 14.8161213443713 2.16701275823945 0.538713581322915 2.7856167822567e-06 0.000284961068130854 "characterized" "chitin synthase chs-2 isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105336929" 10.6279516097002 2.16502976956984 0.43164962980142 3.07898959272012e-08 1.38737804862448e-05 "characterized" "hepatocyte growth factor" "genome" 1 "1" "heat_ploidy"
"LOC105319646" 90.5347387686332 2.14365324799651 0.71170353866253 0.000104699490750686 0.00324825879091269 "characterized" "C-type lectin domain family 4 member M isoform X7" "genome" 1 "1" "heat_ploidy"
"LOC117687154" 21.7661622283278 2.14205342876987 0.633750656391549 3.07696545724613e-05 0.00140264455528252 "characterized" "peroxidase-like protein" "genome" 1 "1" "heat_ploidy"
"LOC117684168" 24.0971777288054 2.13979064897214 0.600656573721527 1.63523563106524e-05 0.000946386370578278 "characterized" "thimet oligopeptidase-like" "genome" 1 "1" "heat_ploidy"
"LOC105321540" 15.4980823835249 2.13408989119045 0.451360605871901 1.17612765329449e-07 3.47784622478098e-05 "characterized" "IgGFc-binding protein isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105325698" 11.4164122538765 2.11598050236349 0.654039817201487 5.13699954246973e-05 0.00199625700906036 "characterized" "low-density lipoprotein receptor-related protein 4 isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105346979" 16.652133571078 2.10242112266631 0.587543536868562 1.60217608556345e-05 0.000934186761379844 "characterized" "proton-coupled folate transporter" "genome" 1 "1" "heat_ploidy"
"LOC105344805" 18.7395012430729 2.09296607088997 0.489005035612188 9.25704108132169e-07 0.00013503684518933 "characterized" "QRFP-like peptide receptor" "genome" 1 "1" "heat_ploidy"
"LOC117686992" 12.6740199549862 2.08914582609344 0.525722662469489 3.5333012192914e-06 0.000336018721482863 "characterized" "cell death abnormality protein 1-like" "genome" 1 "1" "heat_ploidy"
"LOC117691165" 16.2182955683109 2.08030861231897 0.512560961813446 2.37091276892614e-06 0.00025494047813595 "characterized" "phospholipase A1 VesT1.02-like" "genome" 1 "1" "heat_ploidy"
"LOC109620576" 26.7897971467996 2.05850473269297 0.607503659992734 3.10957410856771e-05 0.00140617256871576 "characterized" "hemagglutinin/amebocyte aggregation factor isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105321903" 16.7622791626509 2.05620579044501 0.829329318618742 0.000460790996037211 0.00809700055710698 "characterized" "failed axon connections homolog" "genome" 1 "1" "heat_ploidy"
"LOC105325320" 10.6672029421013 2.04286924984175 0.582216154048721 2.02387122792936e-05 0.00109747171887 "characterized" "solute carrier family 49 member 4 isoform X3" "genome" 1 "1" "heat_ploidy"
"LOCNA.25" 18.6416669680446 2.03444546658907 0.529668993953658 5.8129264930232e-06 0.000468126101618996 "characterized" NA NA 1 "1" "heat_ploidy"
"LOC105346434" 22.3713685020635 2.02047859477378 0.436283735742865 0.00331215459329953 0.0281972675115581 "characterized" "transforming growth factor-beta-induced protein ig-h3" "genome" 1 "1" "heat_ploidy"
"LOC105343679" 17.8067500955596 2.01750476919735 0.749253008801568 0.000266579158599584 0.00586629136801991 "characterized" "solute carrier family 22 member 15-like isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105324728" 22.6044119191399 1.98808230803883 0.592175988874922 3.46398203687287e-05 0.00150703126546711 "characterized" "cytochrome P450 2D20" "genome" 1 "1" "heat_ploidy"
"LOC105325095" 11.3199520257283 1.97593751489469 0.732174853684955 0.000267993240061124 0.00588372629716563 "characterized" "L-proline trans-4-hydroxylase" "genome" 1 "1" "heat_ploidy"
"LOC105325927" 9.20099725548987 1.96561943201452 0.87516634314921 0.000807234565895003 0.0115123693741997 "characterized" "solute carrier family 28 member 3" "genome" 1 "1" "heat_ploidy"
"LOC105325948" 27.2170467514208 1.9610141959967 0.40703191257916 7.78473566899143e-08 2.7282615284382e-05 "characterized" "transient receptor potential cation channel subfamily M member-like 2" "genome" 1 "1" "heat_ploidy"
"LOC105323179" 52.99602887226 1.95378874664742 0.543825574165767 1.53346245899367e-05 0.000904074050979913 "characterized" "growth hormone secretagogue receptor type 1" "genome" 1 "1" "heat_ploidy"
"LOC105336755" 26.0917055249594 1.95327901702802 0.440273948243208 4.74187184973793e-07 8.90512955248478e-05 "characterized" "neurogenic differentiation factor 6-A" "genome" 1 "1" "heat_ploidy"
"LOC117684351" 27.5866029719882 1.94398488483285 0.474653447189765 2.11783461491965e-06 0.000233023372600897 "characterized" "B-cell receptor CD22-like" "genome" 1 "1" "heat_ploidy"
"LOC105345364" 30.618212125133 1.94207300776998 0.711954084744493 0.000244338682753739 0.00557567033569828 "characterized" "sodium- and chloride-dependent creatine transporter 1 isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC117685821" 79.6290280400657 1.93467953204452 0.350622860330513 1.92227138265791e-09 1.58169503986091e-06 "characterized" "sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like" "genome" 1 "1" "heat_ploidy"
"LOC105343187" 53.1684298250251 1.91838270141157 0.405692544067466 1.2085741254004e-07 3.51881004972347e-05 "characterized" "mitochondrial pyruvate carrier 4" "genome" 1 "1" "heat_ploidy"
"LOC105328628" 15.8883145828448 1.89243230755918 1.08654300566128 0.00201745440539948 0.0207501764251006 "characterized" "putative ankyrin repeat protein RBE_0997" "genome" 1 "1" "heat_ploidy"
"LOC105339097" 14.8040614298067 1.88593257525576 0.597364498339833 6.89878949783136e-05 0.00243127730440333 "characterized" "fibrocystin-L" "genome" 1 "1" "heat_ploidy"
"LOC117686608" 12.3743158241432 1.88412529904791 0.459646581753202 2.16489821833589e-06 0.000236824848450906 "characterized" "hemicentin-1-like" "genome" 1 "1" "heat_ploidy"
"LOC105330339" 16.628006023275 1.88407465933412 0.540963803873586 2.37833693215197e-05 0.00119074144023746 "characterized" "protein mesh" "genome" 1 "1" "heat_ploidy"
"LOC117681354" 83.8849721960102 1.87639538750996 0.360291506323674 1.05187824487829e-08 5.82941771259184e-06 "characterized" "nose resistant to fluoxetine protein 6-like" "genome" 1 "1" "heat_ploidy"
"LOC105330283" 18.503590457959 1.87219874574705 0.433514036151523 8.55867287770444e-07 0.000130623293718191 "characterized" "organic solute transporter subunit alpha" "genome" 1 "1" "heat_ploidy"
"LOC105326727" 36.6351724536217 1.86976760358242 0.58680146733027 6.33164634267674e-05 0.00230435398144533 "characterized" "beta-1,3-galactosyltransferase 1-like" "genome" 1 "1" "heat_ploidy"
"LOC105321808" 17.4720301809801 1.86222235238364 0.503817457222489 1.00149437956972e-05 0.00066502740818796 "characterized" "b(0,+)-type amino acid transporter 1-like" "genome" 1 "1" "heat_ploidy"
"LOC105341995" 23.9328169780391 1.8530765276118 0.53110972005126 2.29187100134914e-05 0.00116340554816341 "characterized" "neurotrypsin isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105345976" 16.1157099029749 1.83016238225776 0.53629733206242 3.11326978225576e-05 0.00140617256871576 "characterized" "receptor-type tyrosine-protein phosphatase F" "genome" 1 "1" "heat_ploidy"
"LOC105346456" 12.7163022101324 1.82543441432087 0.603208602200078 0.000108676296274146 0.00330928383702867 "characterized" "trace amine-associated receptor 4" "genome" 1 "1" "heat_ploidy"
"LOC105320056" 49.9346759834392 1.82298864412118 0.492717952121524 1.03611551865172e-05 0.000678494331850648 "characterized" "neurogenic locus notch homolog protein 2 isoform X2" "genome" 1 "1" "heat_ploidy"
"LOC105342507" 156.67046404968 1.82144370433517 0.412713999574822 5.48605827533342e-07 0.000100249836742106 "characterized" "cell death abnormality protein 1" "genome" 1 "1" "heat_ploidy"
"LOC105347081" 23.8156691593742 1.81887810016179 0.541791808310651 3.62341291302398e-05 0.00155494533739181 "characterized" "BTB/POZ domain-containing protein 17" "genome" 1 "1" "heat_ploidy"
"LOC105335811" 46.5156328218322 1.81773813089195 0.24272675587298 1.3294090416308e-05 0.000816852795872169 "characterized" "potassium voltage-gated channel protein Shaw" "genome" 1 "1" "heat_ploidy"
"LOC105320924" 45.4186744769851 1.81655248401372 0.528252319639339 2.7260992997773e-05 0.00130383063710192 "characterized" "von Willebrand factor D and EGF domain-containing protein" "genome" 1 "1" "heat_ploidy"
"LOC105325103" 24.9561045676382 1.8101482465167 0.603539985985749 0.000115305907009269 0.00340963170336002 "characterized" "beta-1,4-N-acetylgalactosaminyltransferase bre-4-like" "genome" 1 "1" "heat_ploidy"
"LOC105331787" 16.4569837525599 1.80570830614691 0.693985331776053 0.000361517288503025 0.00706788707119808 "characterized" "multiple epidermal growth factor-like domains protein 10" "genome" 1 "1" "heat_ploidy"
"LOC105333777" 15.9335114949136 1.78333817230664 0.763190457186805 0.000682375345458626 0.010364328581705 "characterized" "myeloperoxidase" "genome" 1 "1" "heat_ploidy"
"LOC105320024" 36.674423636096 1.7828559570811 0.701545161676813 0.00042438540861831 0.00769111854465105 "characterized" "kunitz-type serine protease inhibitor BmKTT-3-like" "genome" 1 "1" "heat_ploidy"
"LOC109618481" 54.4837001348477 1.78123930520363 0.400798694894221 4.75253941770654e-07 8.90512955248478e-05 "characterized" "secretin receptor-like isoform X2" "genome" 1 "1" "heat_ploidy"
"LOC105323826" 118.054196901634 1.78066513899932 0.474461300541644 8.80521609199494e-06 0.00061230044570037 "characterized" "melanopsin-B-like" "genome" 1 "1" "heat_ploidy"
"LOC117681106" 50.2120346749659 1.77441527313001 0.444887002284784 3.43681870409182e-06 0.000333547661409937 "characterized" "laccase-1-like" "genome" 1 "1" "heat_ploidy"
"LOC117692736" 17.8483682899238 1.75725706695622 0.461203784038416 7.10790876565923e-06 0.000527204085193074 "characterized" "cell wall protein DAN4-like" "genome" 1 "1" "heat_ploidy"
"LOC105337184" 21.8813101127784 1.75687496027582 0.423794215937816 1.82021732329877e-06 0.000212639585453267 "characterized" "neurogenic protein mastermind" "genome" 1 "1" "heat_ploidy"
"LOC105343848" 39.3243276216824 1.75057749310518 0.510014644710763 2.82808340696616e-05 0.00133803696192086 "characterized" "beta-lactamase-like protein 4" "genome" 1 "1" "heat_ploidy"
"LOC117682385" 13.3250233919795 1.74452954601054 0.844293297550727 0.00126802862662826 0.0153617800668192 "characterized" "alpha-latrocrustotoxin-Lt1a-like isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105329707" 76.8437985435158 1.74353647762267 0.396707909611807 5.98212081344003e-07 0.00010482558925403 "characterized" "solute carrier family 49 member 4 isoform X3" "genome" 1 "1" "heat_ploidy"
"LOC105335573" 34.2665262850321 1.73631477973755 0.476117750441822 1.31141648574946e-05 0.000816380991767797 "characterized" "probable alpha-ketoglutarate-dependent hypophosphite dioxygenase" "genome" 1 "1" "heat_ploidy"
"LOC117684314" 19.3552899709458 1.73147715867611 0.925382413152905 0.00176369317892676 0.0190730819492509 "characterized" "G-protein coupled receptor Mth2-like" "genome" 1 "1" "heat_ploidy"
"LOC105343483" 13.4570858897445 1.72205977228119 0.497084346712537 2.60591027639594e-05 0.00126130056216862 "characterized" "serine protease inhibitor dipetalogastin" "genome" 1 "1" "heat_ploidy"
"LOC105329592" 15.233558928069 1.71772663903887 0.72583054166403 0.00065991823824111 0.0101657887186142 "characterized" "G2/mitotic-specific cyclin-B isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105325417" 30.9506509146842 1.70979561787802 0.444064215304882 5.96703164772923e-06 0.000474479302240654 "characterized" "transcription factor AP-2-epsilon isoform X2" "genome" 1 "1" "heat_ploidy"
"LOC105317762" 8.85563130308307 1.70799627990866 0.827841197767379 0.0012940770889347 0.0155199042510071 "characterized" "paired mesoderm homeobox protein 2" "genome" 1 "1" "heat_ploidy"
"LOC105335217" 7.36020601201275 1.70664147417756 0.481346351286281 2.10610958219103e-05 0.00111771945872105 "characterized" "vascular endothelial growth factor receptor 1" "genome" 1 "1" "heat_ploidy"
"LOC117686281" 37.2511305097625 1.70496984664038 0.500657194731588 3.19614920066318e-05 0.00143334416167182 "characterized" "metalloproteinase inhibitor 3-like" "genome" 1 "1" "heat_ploidy"
"LOC105329802" 27.1269531755728 1.69948575165474 0.410693998801831 1.88958597988697e-06 0.000216729785874915 "characterized" "guanylate cyclase 32E-like isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105332149" 15.3879020072516 1.69646427750752 0.614385560313607 0.000245638265710069 0.00558738483000367 "characterized" "major surface-labeled trophozoite antigen 417" "genome" 1 "1" "heat_ploidy"
"LOC105346717" 24.1743367217886 1.69605296602772 0.465269326983986 1.33986831297758e-05 0.000820615139906169 "characterized" "lysosomal acid lipase/cholesteryl ester hydrolase" "genome" 1 "1" "heat_ploidy"
"LOC105325659" 16.4764449189245 1.69566918382893 0.593942049680679 0.000185862423696767 0.00474395539861157 "characterized" "beta-lactamase-like" "genome" 1 "1" "heat_ploidy"
"LOC105329412" 38.8474667434175 1.69077038740934 0.535563553739544 7.43235579914849e-05 0.00257143205665238 "characterized" "transient receptor potential cation channel subfamily M member-like 2" "genome" 1 "1" "heat_ploidy"
"LOC105320806" 17.7670799452143 1.68700260807843 0.656335100395294 0.00040521153215704 0.00749621529430301 "characterized" "DC-STAMP domain-containing protein 2" "genome" 1 "1" "heat_ploidy"
"LOC105321102" 21.428898697194 1.68363528203102 0.417066644764801 2.88703643395165e-06 0.000292177350334411 "characterized" "paired box protein Pax-6 isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105318064" 45.9928962911743 1.67751867811533 0.547514743235059 9.94635876149482e-05 0.00314991688451589 "characterized" "LOW QUALITY PROTEIN: alkaline phosphatase, tissue-nonspecific isozyme" "genome" 1 "1" "heat_ploidy"
"LOC105322697" 43.0004133893584 1.67481142958203 0.374885587749374 4.39772246582443e-07 8.49254057813544e-05 "characterized" "cubilin" "genome" 1 "1" "heat_ploidy"
"LOC105323580" 24.7968217945019 1.67365501923425 0.465861203871029 1.64175403818083e-05 0.000947262047944276 "characterized" "single-minded homolog 2 isoform X2" "genome" 1 "1" "heat_ploidy"
"LOC105336002" 49.0379865950666 1.67259224572083 0.42671734711191 4.68309509254494e-06 0.000402778932655048 "characterized" "Fanconi anemia group I protein" "genome" 1 "1" "heat_ploidy"
"LOC105323700" 13.4110548451708 1.66684060536453 0.611565568939345 0.000282630578768671 0.00609342867879407 "characterized" "multiple epidermal growth factor-like domains protein 10 isoform X3" "genome" 1 "1" "heat_ploidy"
"LOC117688697" 25.5595903778291 1.66515236431206 0.386424045452154 9.27597879768184e-07 0.00013503684518933 "characterized" "receptor-type tyrosine-protein phosphatase C-like" "genome" 1 "1" "heat_ploidy"
"LOC109618593" 20.0317571358424 1.66370848787071 0.441174507091873 8.38630755537308e-06 0.000585648968580943 "characterized" "atrial natriuretic peptide receptor 3-like" "genome" 1 "1" "heat_ploidy"
"LOC105320146" 115.990695016997 1.66266710533684 0.395713601844605 1.42375459364282e-06 0.000182057808680341 "characterized" "synaptotagmin-7" "genome" 1 "1" "heat_ploidy"
"LOC105323226" 22.0377805869232 1.65858675002834 0.550658470432825 0.000118680335718464 0.00345041243668827 "characterized" "FK506-binding protein 2" "genome" 1 "1" "heat_ploidy"
"LOC105344571" 11.9146369082887 1.65655958215908 0.588959466174476 0.000215661104861591 0.00514272709599953 "characterized" "protocadherin Fat 1" "genome" 1 "1" "heat_ploidy"
"LOC105319420" 15.9239316819058 1.65514596985772 0.473505349123671 2.37577040374084e-05 0.00119074144023746 "characterized" "glutamic acid-rich protein" "genome" 1 "1" "heat_ploidy"
"LOC105319301" 18.087954891364 1.65066689229245 0.846510483058079 0.00161114000665299 0.0180099377589532 "characterized" "monocarboxylate transporter 13-like" "genome" 1 "1" "heat_ploidy"
"LOC105340166" 76.4275555052657 1.65056472116432 0.49528432464976 4.2172953968106e-05 0.00172380810765962 "characterized" "mucin-5AC isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105346602" 21.9151274090182 1.65018324233579 0.471997133199051 2.36947632024557e-05 0.00119074144023746 "characterized" "aggrecan core protein-like" "genome" 1 "1" "heat_ploidy"
"LOC109617686" 35.6445602598099 1.64992739101451 0.451191727215313 1.32432742125608e-05 0.000816380991767797 "characterized" "probable G-protein coupled receptor CG31760" "genome" 1 "1" "heat_ploidy"
"LOC105326792" 11.1907007431662 1.64280077837946 0.465698052191189 2.22053846216637e-05 0.0011450596838283 "characterized" "porphobilinogen deaminase" "genome" 1 "1" "heat_ploidy"
"LOC105329724" 19.2374115410402 1.64052511628875 0.562597500353934 0.000159344612569582 0.00425331000406112 "characterized" "solute carrier family 49 member 4 isoform X2" "genome" 1 "1" "heat_ploidy"
"LOC105341711" 14.2804548847021 1.63965519426864 0.578431202928692 0.000202277590308413 0.00501060654003498 "characterized" "opsin-VA" "genome" 1 "1" "heat_ploidy"
"LOC105346371" 21.9937222161456 1.63340386598139 0.572637493716837 0.000194990360847101 0.0049071709827545 "characterized" "neuroglobin" "genome" 1 "1" "heat_ploidy"
"LOC105322515" 109.101127334647 1.63038703452773 0.424016848167453 6.40454230450164e-06 0.000495330927771138 "characterized" "A-agglutinin anchorage subunit isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105340539" 54.1731260980606 1.6190309707147 0.475028844197251 3.22729283134305e-05 0.0014438892868361 "characterized" "leucine-rich repeat-containing protein 69 isoform X2" "genome" 1 "1" "heat_ploidy"
"LOC105340021" 25.084898641384 1.61328652149954 0.378257563178897 1.11749602306369e-06 0.000148933888989298 "characterized" "homeobox protein Hox-B7" "genome" 1 "1" "heat_ploidy"
"LOC105332591" 21.176672466026 1.60344524186801 0.702610772270524 0.000839479698217705 0.0118472433175019 "characterized" "choline transporter-like protein 1" "genome" 1 "1" "heat_ploidy"
"LOC105330628" 10.6930426802366 1.60301332681632 0.642508062338462 0.000541253305740524 0.00895386259714984 "characterized" "kelch-like protein 6" "genome" 1 "1" "heat_ploidy"
"LOC105318702" 21.5982667710107 1.59846181699472 0.565120197168267 0.000207444378174562 0.00507855185304456 "characterized" "complement C1q-like protein 4" "genome" 1 "1" "heat_ploidy"
"LOC105328565" 32.1089458844392 1.59418402656962 0.385311468009472 1.96221020073586e-06 0.00022104064314837 "characterized" "polyribonucleotide nucleotidyltransferase 1, mitochondrial" "genome" 1 "1" "heat_ploidy"
"LOC117682820" 11.2380377573661 1.59388032529476 0.410725038303446 6.02693521731492e-06 0.000477237443463116 "characterized" "E3 ubiquitin-protein ligase TRIM71-like" "genome" 1 "1" "heat_ploidy"
"LOC105318966" 10.8649295259181 1.59126508877367 0.664950672970788 0.000678575472187995 0.0103481392515373 "characterized" "putative defense protein 3 isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105331869" 43.5970112991446 1.59001682585866 0.444871701645061 1.81478259643033e-05 0.00101334296633043 "characterized" "putative ammonium transporter 1 isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC117681783" 21.1884131806465 1.58760168366844 0.368124893032017 9.11772811493869e-07 0.00013503684518933 "characterized" "multiple epidermal growth factor-like domains protein 6 isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105341035" 28.284326692787 1.58576440006763 0.679830917349088 0.000754250370508438 0.0110901206957363 "characterized" "multiple epidermal growth factor-like domains protein 11 isoform X2" "genome" 1 "1" "heat_ploidy"
"LOC105326745" 18.5257625366027 1.58464576205526 0.32988003833089 9.11043981667242e-08 3.02482585141273e-05 "characterized" "15-hydroxyprostaglandin dehydrogenase [NAD(+)]" "genome" 1 "1" "heat_ploidy"
"LOC105340065" 33.525778885859 1.58101395967418 0.482505332744198 5.26425998808212e-05 0.00202492114378972 "characterized" "aldo-keto reductase family 1 member A1" "genome" 1 "1" "heat_ploidy"
"LOC105317867" 43.2454320122242 1.57351798007017 0.539728077749333 0.000162938091222959 0.00432482941990813 "characterized" "growth hormone secretagogue receptor type 1" "genome" 1 "1" "heat_ploidy"
"LOC105343654" 15.0575285776384 1.57103788774955 0.749266648479266 0.00126944059394078 0.0153617800668192 "characterized" "short-chain collagen C4-like" "genome" 1 "1" "heat_ploidy"
"LOC105326043" 46.5867486769117 1.5654585632138 0.374198856511958 1.60136578726812e-06 0.000196791217688631 "characterized" "substance-K receptor" "genome" 1 "1" "heat_ploidy"
"LOC105320047" 69.5603724571156 1.56060525198347 0.454794650862799 3.06292062518963e-05 0.00140264455528252 "characterized" "protein FAM72A" "genome" 1 "1" "heat_ploidy"
"LOC105328315" 41.9394520241166 1.56055171358073 0.358078405840536 7.47947016406967e-07 0.000120667218341459 "characterized" "succinate--hydroxymethylglutarate CoA-transferase" "genome" 1 "1" "heat_ploidy"
"LOC105335997" 38.4961966656966 1.55987043630028 0.63776040923376 0.000585119525320836 0.00944022763571767 "characterized" "homeobox protein Nkx-6.2" "genome" 1 "1" "heat_ploidy"
"LOC117689449" 24.5281549311664 1.55490634855313 0.406061137769852 7.04307150705195e-06 0.000524764284531332 "characterized" "RNA-dependent RNA polymerase 2-like isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC105331946" 34.4484035051122 1.55272048032356 0.518086683866931 0.000128045845900838 0.00360069484944036 "characterized" "FMRFamide receptor" "genome" 1 "1" "heat_ploidy"
"LOC105336106" 556.412752300995 1.55238614881709 0.382319727973342 2.76574859520178e-06 0.000284466261761922 "characterized" "peptidase M20 domain-containing protein 2" "genome" 1 "1" "heat_ploidy"
"LOC105346034" 10.3290918501887 1.55123362123569 0.804035044556115 0.00181968827751673 0.01939054090766 "characterized" "fucolectin-like isoform X2" "genome" 1 "1" "heat_ploidy"
"LOC105320252" 8.70703615761526 1.54849628606893 0.502088172013492 0.00010647979542101 0.0032838987560928 "characterized" "glucose-6-phosphatase 2 isoform X1" "genome" 1 "1" "heat_ploidy"
"LOC117680557" 50.4360716652543 1.54528354825498 0.366815049312736 1.41819397365876e-06 0.000182057808680341 "characterized" "multiple epidermal growth factor-like domains protein 10 isoform X2" "genome" 1 "1" "heat_ploidy"
