"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature"
"LOC105344805" 90.7840142392042 2.67592945383441 0.459989024819761 5.81737674041882 5.977831112617e-09 6.71446293744903e-06 "QRFP-like peptide receptor" "genome"
"LOC105341173" 35.359075808737 2.67565861874203 0.513813420608346 5.20745179363765 1.91451553056648e-07 6.06533247126005e-05 "uncharacterized protein LOC105341173 isoform X1" "genome"
"LOC105329676" 48.596204202311 2.66876541411349 0.865625988015881 3.0830467789335 0.00204892944366367 0.0181617784295259 "von Willebrand factor C and EGF domain-containing protein" "genome"
"LOC117684541" 7.00238833927364 2.66352967655463 0.595409376264648 4.47344261399529 7.6970221811862e-06 0.000525417445080918 "heat shock protein 68-like" "genome"
"LOC105336684" 26.5830655600597 2.66247755459003 0.676725874519844 3.93435164050603 8.34215774147004e-05 0.00234519977189381 "collagen alpha-4(VI) chain" "genome"
"LOC105345562" 101.504579110235 2.64357492910721 0.490350004812165 5.39119996566507 6.99887389384836e-08 3.37371762765782e-05 "multiple epidermal growth factor-like domains protein 11" "genome"
"LOC105319776" 35.5346621080268 2.63776071194744 0.525610213285133 5.0184730914209 5.20837869105808e-07 0.000109793669850073 "integumentary mucin C.1" "genome"
"LOC105320489" 22.2678826185445 2.62433015396233 0.505740234249198 5.18908715629142 2.11327474299785e-07 6.36843075295366e-05 "formin-like protein 14" "genome"
"LOC105340623" 102.709063833236 2.62231344065978 0.544360179342752 4.8172396515592 1.45557826211634e-06 0.000200942985671268 "solute carrier organic anion transporter family member 4A1 isoform X1" "genome"
"LOC105319508" 15.1510855243597 2.6216857134067 0.613852348893437 4.27087347329156 1.94708857151689e-05 0.00099410135724698 "uncharacterized protein LOC105319508" "genome"
"LOC117685572" 28.9182404757997 2.61216342306367 0.613260784900959 4.2594659358262 2.04915923368221e-05 0.00103494192355963 "uncharacterized protein LOC117685572" "genome"
"LOC105344865" 137.567069349031 2.61045797895162 0.552037308647291 4.72877093279848 2.25883054323845e-06 0.000247068310938538 "uncharacterized protein PB18E9.04c isoform X2" "genome"
"LOC117686973" 57.4260666653907 2.58853903662755 0.57265605285229 4.5202334345975 6.17714805423863e-06 0.000446326039673365 "uncharacterized protein LOC117686973" "genome"
"LOC105348538" 38.1305715420036 2.57606108236794 0.540093445059775 4.76965811366742 1.84538848732785e-06 0.000220296593769848 "sperm receptor for egg jelly" "genome"
"LOC105325923" 39.0161214340665 2.55716706624573 0.597608404594055 4.27900117633514 1.87733870892362e-05 0.000970521272724093 "uncharacterized protein LOC105325923" "genome"
"LOC105326172" 92.1248379091099 2.55480109713772 0.525796548223175 4.8589156885323 1.18030378970018e-06 0.000182290543420508 "uncharacterized protein LOC105326172" "genome"
"LOC105338785" 323.82036540692 2.54859493481991 0.528454937847044 4.82272896380348 1.41607332207287e-06 0.000197698236507021 "transmembrane protein 65" "genome"
"LOC117683097" 30.8323863924763 2.53585487952366 0.552162389315207 4.592588935057 4.37780846922633e-06 0.000363553408742172 "uncharacterized protein LOC117683097" "genome"
"LOC105323056" 32.139652285944 2.53322659013348 0.600213519200093 4.22054237217036 2.43715240786707e-05 0.00114919680998668 "temptin" "genome"
"LOC105336968" 43.809073155178 2.52236820685671 0.618860549539829 4.07582646645078 4.58512040460216e-05 0.00166679867546606 "uncharacterized protein LOC105336968" "genome"
"LOC117691821" 45.4273787231351 2.51541164970043 0.5722778512529 4.39543771298049 1.10549761243569e-05 0.000666291500021908 "uncharacterized protein LOC117691821" "genome"
"LOC105317309" 14.671042479447 2.50292358889029 0.680639011930105 3.6773143252437 0.00023570252708526 0.00445293971468186 "uncharacterized protein LOC105317309" "genome"
"LOC105334779" 22.4707646832943 2.49718774256021 0.564976464808158 4.41998542967298 9.87075562495505e-06 0.000611003590538394 "uncharacterized protein LOC105334779 isoform X1" "genome"
"LOC105317762" 20.0241324504086 2.49569727488411 0.602549938722916 4.14189283658987 3.44451285336704e-05 0.00140226288500087 "paired mesoderm homeobox protein 2" "genome"
"LOC117682108" 20.1837492473176 2.48718204564145 0.600222919577029 4.14376386592192 3.41651544856252e-05 0.00139777339816935 "paired mesoderm homeobox protein 2-like" "genome"
"LOC105317867" 108.385878804634 2.48122183545122 0.52373602370036 4.73754281387904 2.16325164145764e-06 0.000239713503641523 "growth hormone secretagogue receptor type 1" "genome"
"LOC105343542" 15.9582916116986 2.47966712665253 0.59299924930331 4.18156874492807 2.89504690102283e-05 0.00126388183100316 "alpha-mannosidase 2x-like" "genome"
"LOC105321801" 143.382660028068 2.47889320414328 0.471657128228746 5.25571025175104 1.47454286565678e-07 5.33042511153166e-05 "multiple epidermal growth factor-like domains protein 11" "genome"
"LOC117691892" 12.6665988904425 2.47453016031533 0.709811690920297 3.48617836528871 0.000489974191663674 0.00717283901078261 "baculoviral IAP repeat-containing protein 7-like" "genome"
"LOC105327497" 155.808686237423 2.47410660701253 0.497397274023108 4.97410568216662 6.55495436289676e-07 0.000126448026335084 "uncharacterized protein LOC105327497" "genome"
"LOC105320024" 89.1945032859752 2.47374079637795 0.497459458487588 4.97274854095407 6.60102601967779e-07 0.000126448026335084 "kunitz-type serine protease inhibitor BmKTT-3-like" "genome"
"LOC105337550" 20.8055340051843 2.46506597350171 0.603404348440588 4.08526385312323 4.40267574397245e-05 0.00163783337170954 "uncharacterized protein LOC105337550" "genome"
"LOC105338917" 41.922083785518 2.45843353669867 0.544478621810203 4.51520672845745 6.32550292802046e-06 0.000451761568943103 "homeobox protein ceh-32" "genome"
"LOC105348432" 46.8686293696227 2.45740229814326 0.432811763877839 5.67776225887626 1.36468201794769e-08 1.29702528251944e-05 "kelch-like protein 12" "genome"
"LOC105342884" 885.066617802323 2.4546083971714 0.464546701128124 5.28387865248107 1.26477045342125e-07 4.88339729288944e-05 "uncharacterized protein LOC105342884 isoform X4" "genome"
"LOC117688471" 29.9923536280898 2.45262842650141 0.514864286896948 4.76364061155463 1.9013101116954e-06 0.0002237298770005 "uncharacterized protein LOC117688471" "genome"
"LOC117682500" 140.821633195623 2.44839981627493 0.61217526722556 3.99950789807522 6.34743296050156e-05 0.00203067767658012 "putative nuclease HARBI1" "genome"
"LOC117681790" 148.113442264426 2.44395058442064 0.531068293277884 4.60195160463446 4.18550470246533e-06 0.000352996609906556 "uncharacterized protein LOC117681790" "genome"
"LOC105320454" 32.3533334433098 2.44146440783203 0.500204867373832 4.88092892948076 1.05587292001492e-06 0.000165137188142333 "uncharacterized protein LOC105320454" "genome"
"LOC117685548" 15.2117570136705 2.43016484344942 0.567644504419441 4.28113867839675 1.85939434632734e-05 0.000965283480926361 "putative nuclease HARBI1" "genome"
"LOC105347081" 93.9364884261587 2.42874115656208 0.522669061399237 4.64680490186293 3.37115717611353e-06 0.000308535796218301 "BTB/POZ domain-containing protein 17" "genome"
"LOC105346510" 59.0749937583297 2.41864916502215 0.521507566625349 4.63780263184504 3.52132796462991e-06 0.000316420128487163 "uncharacterized protein LOC105346510" "genome"
"LOC105318999" 142.331650089918 2.40392098157673 0.496426541285105 4.84245055744535 1.28247553473097e-06 0.000187187585321846 "WD repeat-containing protein 37 isoform X1" "genome"
"LOC105341313" 20.0341565774999 2.40349842525672 0.799051769907509 3.00793830359068 0.00263026530213965 0.0212754454602857 "protein ALP1-like" "genome"
"LOC105322986" 47.6463915283808 2.40213678060918 0.60705802502656 3.9570134675414 7.58926536190731e-05 0.00222994454646958 "spidroin-1-like" "genome"
"LOC105321226" 209.449723485911 2.40099157853174 0.488711156705841 4.91290519069715 8.97366765300174e-07 0.000148824363337803 "epidermal growth factor receptor isoform X1" "genome"
"LOC105341658" 66.1538991113265 2.39927840887422 0.473723711603428 5.06472095465372 4.08999007115946e-07 9.76348276934265e-05 "uncharacterized protein LOC105341658" "genome"
"LOC105335573" 56.2801195586516 2.39737133062427 0.4612625159243 5.19741198961356 2.02082161990028e-07 6.24206538116947e-05 "probable alpha-ketoglutarate-dependent hypophosphite dioxygenase" "genome"
"LOC105328647" 15.0492677188617 2.3970488260588 0.479525355808311 4.99879473947362 5.76897731738227e-07 0.000115900161373848 "uncharacterized protein LOC105328647" "genome"
"LOC105327359" 56.1093158004965 2.38183558725873 0.429982631522361 5.53937627393414 3.03550812636993e-08 1.97395898186125e-05 "uncharacterized protein LOC105327359 isoform X1" "genome"
"LOC105341287" 23.9693011486912 2.38159614314344 0.778400798912701 3.05960136021205 0.00221631776697841 0.019176270427102 "uncharacterized protein LOC105341287" "genome"
"LOC105333349" 44.1401834777776 2.38113170351068 0.500325280585876 4.7591672775807 1.94393283399798e-06 0.000224469739537029 "uncharacterized protein LOC105333349" "genome"
"LOC117687324" 170.429417843424 2.38112462228324 0.581190395300555 4.09697861756968 4.18577549150158e-05 0.00159375497951457 "fucolectin-1-like" "genome"
"LOC105331186" 12.4282225618527 2.38066267769544 0.539493234743359 4.41277577619289 1.02053675259783e-05 0.000625768826140071 "tyrosinase-like protein 2" "genome"
"LOC105346178" 21.1908522893552 2.37838589872817 0.668844557131602 3.5559621041518 0.000376598363993309 0.00595782469439095 "acetylcholinesterase-like isoform X1" "genome"
"LOC109617461" 72.5077700195596 2.3621101182566 0.475696924409797 4.96557786491325 6.84968030678138e-07 0.000129207977145706 "uncharacterized protein LOC109617461" "genome"
"LOC105321903" 30.1292353302529 2.34908941904602 0.444209916535202 5.28824173347751 1.23497702206182e-07 4.84405034796343e-05 "failed axon connections homolog" "genome"
"LOC117687453" 19.4989943462621 2.33289549552998 0.660450178998258 3.53228081347243 0.000411991606029949 0.00635104465165693 "alpha-mannosidase 2x-like" "genome"
"LOC105332241" 91.0848376813925 2.32487301182205 0.434928124608918 5.34541888711507 9.02081884518626e-08 3.98059740148925e-05 "uncharacterized protein LOC105332241 isoform X1" "genome"
"LOC105334187" 36.5435659194461 2.32481215225679 0.556273903377575 4.17925798449475 2.92461767447817e-05 0.0012678987255093 "uncharacterized protein LOC105334187" "genome"
"LOC105342723" 72.8880816789196 2.3126477196851 0.45234789217694 5.11254227040917 3.1785183119407e-07 8.18170479232987e-05 "meiosis 1 arrest protein isoform X1" "genome"
"LOC117692019" 14.7573700617951 2.31088121057502 0.496506632097198 4.65428065041966 3.25113729108099e-06 0.00030316548528265 "uncharacterized protein LOC117692019" "genome"
"LOC105321102" 52.2099788218848 2.30660457029313 0.532939976108527 4.32807571902509 1.50417761091673e-05 0.000825994065408074 "paired box protein Pax-6 isoform X1" "genome"
"LOC117692806" 58.7891154504094 2.3041923075109 0.500674148368965 4.60217951139922 4.18092608591751e-06 0.000352996609906556 "atrial natriuretic peptide receptor 2-like" "genome"
"LOC105336368" 40.3212597858866 2.29899296701678 0.64957723034445 3.53921421444791 0.000401320046909102 0.00622874221763447 "protein PIF-like" "genome"
"LOC117688245" 45.4704374714499 2.29804585608316 0.473597824589819 4.85231505882336 1.22028561232096e-06 0.000185395473674586 "uncharacterized protein LOC117688245" "genome"
"LOC109617702" 19.9258263313417 2.2898335366507 0.562215425386589 4.07287568653274 4.64362123442879e-05 0.00167028419685545 "uncharacterized protein LOC109617702" "genome"
"LOC117687853" 21.5220259699301 2.28958724934331 0.76341524445077 2.99913744975125 0.00270745134653996 0.0216727665125847 "uncharacterized protein LOC117687853" "genome"
"LOC105335241" 56.4866082877173 2.28800212785508 0.475389914240965 4.81289581313108 1.48758851971065e-06 0.000203092817185468 "LIM/homeobox protein Lhx3-like" "genome"
"LOC105340378" 76.2428583080522 2.27475014642262 0.416567449571399 5.46070065907234 4.74259115359338e-08 2.61045106221079e-05 "CD109 antigen isoform X5" "genome"
"LOC105318527" 55.5450920504932 2.27436730064746 0.550813969986472 4.12910242763689 3.64182147823005e-05 0.00146568486235412 "L-galactose dehydrogenase" "genome"
"LOC105343930" 13.9868126447275 2.27259653587354 0.600364536349523 3.78536105695368 0.000153485571326031 0.00341936133533498 "prostaglandin E2 receptor EP2 subtype-like" "genome"
"LOC105321060" 24.7785865797342 2.27188526749547 0.532172191203907 4.26907926615988 1.96281512423577e-05 0.000998006677674692 "uncharacterized protein LOC105321060" "genome"
"LOC117687077" 68.4126598190993 2.27051228658156 0.653612151547742 3.47379142386662 0.000513159766899067 0.00741560877183792 "fucolectin-1-like" "genome"
"LOC105339291" 29.4488544536912 2.2652371135549 0.485401955914324 4.66672432188288 3.06039498179037e-06 0.00029199004013522 "uncharacterized protein LOC105339291" "genome"
"LOC105342692" 78.5249655729762 2.26466787122067 0.387576867711462 5.84314508910949 5.12243653949779e-09 6.3290264663765e-06 "methylthioribulose-1-phosphate dehydratase" "genome"
"LOC109619230" 65.6117962301925 2.26466459864185 0.623069434550831 3.63469057068165 0.000278314469596552 0.00492652497005759 "signal peptide, CUB and EGF-like domain-containing protein 1" "genome"
"LOC117682927" 10.8639828265655 2.2626613805659 0.696161512002918 3.25019602714896 0.00115325484112217 0.0124120559141855 "host cell factor 1-like" "genome"
"LOC105319354" 60.5776992177087 2.25546171789357 0.505616775798807 4.46081266653039 8.16494402721815e-06 0.000548271553958119 "protein amnionless-like isoform X1" "genome"
"LOC105327945" 31.5818518613702 2.25262005172769 0.495895509469743 4.54252964326376 5.55831775092256e-06 0.00041933122185669 "uncharacterized protein LOC105327945" "genome"
"LOC117688340" 23.0147756376348 2.24999250084263 0.359718131883727 6.25487653085528 3.97830522840633e-10 1.22884875623936e-06 "uncharacterized protein LOC117688340" "genome"
"LOC105342641" 33.0269760902045 2.24739830804313 0.507426691640366 4.42901082081026 9.46662738000249e-06 0.000598286008151513 "uncharacterized protein LOC105342641" "genome"
"LOC105335481" 118.510107862222 2.24443884631031 0.398765923014639 5.6284620043321 1.81823542480821e-08 1.33757140034977e-05 "uncharacterized protein LOC105335481 isoform X1" "genome"
"LOC117693078" 9.42334917081246 2.24343903429818 0.682759450601223 3.28584105620604 0.00101678366825467 0.0115255693698354 "uncharacterized protein LOC117693078" "genome"
"LOC105319646" 102.318212623889 2.23947677144667 0.558137860601135 4.01240791842122 6.01025260935474e-05 0.00195677670921956 "C-type lectin domain family 4 member M isoform X7" "genome"
"LOC105340204" 116.511329288084 2.23628957512469 0.442475481792195 5.0540417879582 4.32556900987663e-07 9.77410808732222e-05 "5-hydroxytryptamine receptor 6-like" "genome"
"LOC105318219" 119.154760840013 2.22985478564416 0.52919266487757 4.21369178682786 2.51230065576821e-05 0.00116694476512572 "uncharacterized protein LOC105318219" "genome"
"LOC117681784" 21.8864962203885 2.22749718150794 0.644133437765056 3.45813002541316 0.000543938796129725 0.00765012611904475 "uncharacterized protein LOC117681784" "genome"
"LOC105317251" 21.77883274062 2.22739860251449 0.728900521883465 3.05583345825976 0.00224435881180187 0.0193174331586332 "T-box transcription factor mls-1" "genome"
"LOC117688507" 36.4839235353721 2.22012372793387 0.589755455721611 3.7644818821004 0.000166894767835523 0.00359872304361571 "uncharacterized protein LOC117688507" "genome"
"LOC117680543" 220.635924502245 2.22005466374063 0.466145664391128 4.76257709409446 1.91136138203668e-06 0.000223846687732268 "uncharacterized protein LOC117680543" "genome"
"LOC105320383" 46.1557150073848 2.21921472314513 0.507315054117663 4.37443104661038 1.21749598091e-05 0.000712927563608224 "uncharacterized protein LOC105320383" "genome"
"LOC109620163" 40.0556769156548 2.21810955732741 0.530574999308344 4.1805768462874 2.90770523199425e-05 0.00126388183100316 "cystatin-A" "genome"
"LOC105329967" 278.035853038659 2.21747002449073 0.550411623409131 4.02874854051265 5.60745576106421e-05 0.00186746414166655 "uncharacterized protein LOC105329967" "genome"
"LOC105337143" 21.2287886567641 2.21062970980032 0.675928414383651 3.27050862600013 0.00107354268068276 0.0118801223387155 "perlucin-like protein" "genome"
"LOC105317532" 34.4461602984456 2.20963973899643 0.637358098829456 3.46687324292978 0.000526550133811547 0.00749946994617702 "uncharacterized protein LOC105317532" "genome"
"LOC105345968" 75.0129599946177 2.20813155518105 0.496362674440071 4.44862530743668 8.64216253582119e-06 0.000572537475664015 "prostaglandin E2 receptor EP4 subtype" "genome"
"LOC105334753" 122.094525558994 2.20660201713795 0.731565709666515 3.0162731631364 0.00255902608396187 0.0209183240359847 "serine-rich adhesin for platelets-like" "genome"
"LOC117687626" 27.8270801697642 2.20658040222209 0.625920323829221 3.525337520154 0.000422943540084757 0.00646742439296685 "uncharacterized protein LOC117687626" "genome"
"LOC105320146" 206.540829118206 2.2065482993814 0.415907872232222 5.30537757686245 1.12440009919517e-07 4.6308418085353e-05 "synaptotagmin-7" "genome"
"LOC105346227" 15.4769923128291 2.20624763500239 0.459735925139084 4.79894546926028 1.59503210593656e-06 0.000205960215782766 "uncharacterized protein LOC105346227" "genome"
"LOC105329837" 140.866256651938 2.20230992127067 0.528333101781664 4.16841177250482 3.0672944409892e-05 0.00130682608502214 "putative nuclease HARBI1" "genome"
"LOC117690402" 14.15107944108 2.19707156010331 0.529866318604977 4.14646389656871 3.37649391665123e-05 0.00138369056673911 "putative nuclease HARBI1" "genome"
"LOC109620224" 32.1270952455763 2.19219640807655 0.469576537931391 4.66845387491836 3.03474889971095e-06 0.000291796420469873 "uncharacterized protein LOC109620224" "genome"
"LOC117682765" 262.250416601303 2.19086357086224 0.568447778785625 3.85411580909434 0.000116148611623568 0.00288271115491698 "cystatin-A3-like isoform X2" "genome"
"LOC117691922" 32.4575286724247 2.19079714235802 0.737979743950844 2.96864129444717 0.00299119547884414 0.0229925593325075 "uncharacterized protein LOC117691922" "genome"
"LOC105322494" 49.7903346219122 2.18877234442167 0.560885816102343 3.90234925110371 9.52635685535939e-05 0.00253670047686192 "uncharacterized protein LOC105322494" "genome"
"LOC105333726" 40.2867001207782 2.18736239208642 0.598622255764803 3.65399443642775 0.000258191864122941 0.00471209686435893 "probable insulin-like peptide 7" "genome"
"LOC105323111" 196.630035449167 2.18470262812219 0.457403847397289 4.77631012627802 1.78540975033308e-06 0.000216054519602257 "calcium-responsive transcription factor" "genome"
"LOC117683717" 63.154141194967 2.18332681590413 0.633687011974001 3.44543406231863 0.000570143047593258 0.00791505890397585 "uncharacterized protein LOC117683717" "genome"
"LOC105335370" 113.529204473207 2.18265493325839 0.558701805072216 3.90665452204198 9.35828061394611e-05 0.00252452140240747 "uncharacterized protein LOC105335370" "genome"
"LOC105322676" 59.0508029269894 2.17862564582907 0.492014940202852 4.42796644534991 9.51256954513198e-06 0.00059965588272897 "uncharacterized protein LOC105322676" "genome"
"LOC105330165" 59.5664573317607 2.17498355590462 0.650594414066623 3.34307136501466 0.00082856588450232 0.0100910259102695 "multiple epidermal growth factor-like domains protein 11" "genome"
"LOC105319278" 30.9087120411512 2.17402610172412 0.546570741721673 3.97757497021526 6.96216753442211e-05 0.00212677500696724 "uncharacterized protein LOC105319278" "genome"
"LOC105317730" 78.6279859075721 2.17369816177308 0.457820259380224 4.74792916485551 2.05509981734776e-06 0.000232952163240736 "neurogenic locus notch homolog protein 1" "genome"
"LOC105322681" 34.1329947714649 2.16986167640795 0.464291337396582 4.67349162397689 2.96121787859467e-06 0.000288089192905327 "barrier-to-autointegration factor" "genome"
"LOC105335702" 9.08817724858032 2.16957083596288 0.771004533374219 2.8139534101933 0.00489363201968681 0.0314503357187206 "cell wall protein IFF6 isoform X4" "genome"
"LOC105336473" 18.4963907242457 2.16143381451728 0.527931499114045 4.09415581026046 4.23709319740678e-05 0.00160341209802633 "uncharacterized protein LOC105336473" "genome"
"LOC117681193" 44.0430332155251 2.16077312403279 0.658841314433542 3.27965638568155 0.00103933589164716 0.011684726669014 "acetylcholine receptor subunit beta-like" "genome"
