"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "cat" "description" "feature" "count" "plus_minus" "analysis"
"LOC105319201" 28.1298858565747 1.64094892473242 0.801846195849013 0.000940401495873868 0.0380669019091699 "characterized" "cadherin-23" "genome" 1 "1" "desiccation_ploidy"
"LOC105325698" 9.91382664678476 1.63056109939159 0.474818209999425 2.48266113870877e-05 0.00358848768408019 "characterized" "low-density lipoprotein receptor-related protein 4 isoform X1" "genome" 1 "1" "desiccation_ploidy"
"LOC105344912" 31.1202180582534 1.61977092844804 0.746316634546848 0.0007468642608375 0.0323612695170665 "characterized" "perlucin-like protein" "genome" 1 "1" "desiccation_ploidy"
"LOC105326745" 21.4978124481354 1.58001540186912 0.344984589807312 2.16175116585436e-07 0.00011370210645959 "characterized" "15-hydroxyprostaglandin dehydrogenase [NAD(+)]" "genome" 1 "1" "desiccation_ploidy"
"LOC105344462" 13.7308482785947 1.57104799345078 0.735249468759275 0.000839876455245681 0.0348751330703442 "characterized" "protein shisa-5 isoform X2" "genome" 1 "1" "desiccation_ploidy"
"LOC105345860" 33.4737957492534 1.53831791561787 0.798820053764468 0.00122598487243082 0.0446423529989955 "characterized" "ryncolin-1" "genome" 1 "1" "desiccation_ploidy"
"LOC105342523" 39.9771588360377 1.52131483778614 0.446696517749943 2.38074981102611e-05 0.00348539272377142 "characterized" "carbohydrate sulfotransferase 15-like" "genome" 1 "1" "desiccation_ploidy"
"LOC105329069" 1493.43823975083 -1.55996467050246 0.29330744090361 5.08081782160428e-09 5.41917654224585e-06 "characterized" "L-rhamnose-binding lectin CSL3 isoform X1" "genome" 1 "-1" "desiccation_ploidy"
"LOC105337068" 53.2083052299741 -1.5683440678739 0.701502453090747 0.000739574489634767 0.0322669192655168 "characterized" "hemagglutinin/amebocyte aggregation factor" "genome" 1 "-1" "desiccation_ploidy"
"LOC105334570" 14.2324699444535 -1.5840181949881 0.546308992995626 0.000135887002925069 0.0113348916316572 "characterized" "NT-3 growth factor receptor" "genome" 1 "-1" "desiccation_ploidy"
"LOC105333231" 28.8072304786346 -1.60172152307149 0.431476686935009 8.63205325461397e-06 0.00158687309103025 "characterized" "aminomethyltransferase, mitochondrial" "genome" 1 "-1" "desiccation_ploidy"
"LOC105320186" 18.0493967652698 -1.61323108002313 0.573003422594041 0.000178194124520744 0.0134964229912012 "characterized" "arylsulfatase B isoform X1" "genome" 1 "-1" "desiccation_ploidy"
"LOC105346676" 83.3784600277159 -1.61440132636442 0.355510990184883 2.59412461305965e-07 0.000122050870283925 "characterized" "mitotic apparatus protein p62 isoform X2" "genome" 1 "-1" "desiccation_ploidy"
"LOC105346253" 120.717129818779 -1.63960173675142 0.707892583415511 0.000596753395714691 0.028534155423883 "characterized" "tumor necrosis factor ligand superfamily member 10" "genome" 1 "-1" "desiccation_ploidy"
"LOC105342404" 53.1898892108564 -1.65731803112925 0.435973597548187 5.73676699843166e-06 0.00118071394690547 "characterized" "tyramine beta-hydroxylase" "genome" 1 "-1" "desiccation_ploidy"
"LOC117687862" 12.7144767036701 -1.68056523315013 0.490570161825827 2.58866514658247e-05 0.00368544169552926 "characterized" "peptidyl-prolyl cis-trans isomerase CYP95-like" "genome" 1 "-1" "desiccation_ploidy"
"LOC105325440" 33.2686707467733 -1.70358939923448 0.587916145949859 0.00013462751237644 0.0113051431866386 "characterized" "fibrillin-1" "genome" 1 "-1" "desiccation_ploidy"
"LOC105348387" 108.40103620151 -1.73809089096617 0.365084668640852 8.89733027164893e-08 5.10518026344462e-05 "characterized" "tyramine beta-hydroxylase" "genome" 1 "-1" "desiccation_ploidy"
"LOC105346036" 23.2177598242163 -1.73813162287943 0.51347789100923 2.81213522861014e-05 0.00383077557940525 "characterized" "ficolin-3" "genome" 1 "-1" "desiccation_ploidy"
"LOC105341870" 23.606652029241 -1.73900821544089 0.676619664112005 0.000330575669435592 0.0202087033770439 "characterized" "glyoxylate reductase/hydroxypyruvate reductase" "genome" 1 "-1" "desiccation_ploidy"
"LOC105348941" 13.1795845308029 -1.76486544951047 0.65607057522092 0.000209006584105557 0.0150476793537594 "characterized" "sulfate transporter" "genome" 1 "-1" "desiccation_ploidy"
"LOC105335146" 40.080230129932 -1.78255337799241 0.636491032293288 0.000175060378598942 0.013312322364542 "characterized" "receptor-type tyrosine-protein phosphatase alpha" "genome" 1 "-1" "desiccation_ploidy"
"LOC117684968" 205.627664550368 -1.81604595645739 0.43866155950427 1.49415577894728e-06 0.000428664237490406 "characterized" "low-density lipoprotein receptor-related protein 5-like isoform X1" "genome" 1 "-1" "desiccation_ploidy"
"LOC117688118" 274.106309887675 -1.82698266539451 0.5730939092052 5.24300614589772e-05 0.00601674674985293 "characterized" "heavy metal-binding protein HIP-like isoform X2" "genome" 1 "-1" "desiccation_ploidy"
"LOC105335284" 107.346734853409 -1.83806932687435 0.512158379595544 1.32578256851052e-05 0.00222156574643775 "characterized" "actin-like" "genome" 1 "-1" "desiccation_ploidy"
"LOC105343725" 329.619990595513 -1.86211590855535 0.486221750543289 5.24566573779547e-06 0.0011160301207321 "characterized" "galactose-specific lectin nattectin" "genome" 1 "-1" "desiccation_ploidy"
"LOC117684313" 9.90835145263394 -1.9104891653566 0.385898600673174 4.11171001699043e-08 2.68466307488669e-05 "characterized" "latrophilin-like protein LAT-2" "genome" 1 "-1" "desiccation_ploidy"
"LOC117683839" 11.9543756265779 -2.12053756257645 0.642942504006795 3.37072614244138e-05 0.00434275388744444 "characterized" "tripartite motif-containing protein 2-like" "genome" 1 "-1" "desiccation_ploidy"
"LOC105330078" 219.143837331849 -2.32716064205001 0.629820382319328 8.47470770040045e-06 0.00157322147359885 "characterized" "fucolectin" "genome" 1 "-1" "desiccation_ploidy"
"LOC117687065" 13.6792469886656 -2.52844251390943 0.780139004183806 3.89072740449205e-05 0.00478382619506864 "characterized" "neuronal acetylcholine receptor subunit alpha-2-like" "genome" 1 "-1" "desiccation_ploidy"
"LOC117691857" 8.30578159001657 -2.72260814614287 0.746218862979274 9.63398802998283e-06 0.00168244479307967 "characterized" "protein lin-41-like" "genome" 1 "-1" "desiccation_ploidy"
"LOC117691504" 23.0423559834133 -2.73094462188957 0.510214722043078 3.87917461310588e-09 4.59076070619749e-06 "characterized" "synapse differentiation-inducing gene protein 1-like" "genome" 1 "-1" "desiccation_ploidy"
"LOC105318687" 35.8496390405203 -2.99148681732326 0.713202721288038 1.11307642886391e-06 0.000362133133808869 "characterized" "fatty acid synthase" "genome" 1 "-1" "desiccation_ploidy"
"LOC105327445" 25.5161770508558 -3.61539900356637 0.79416485005111 2.64277036263053e-07 0.000122050870283925 "characterized" "sperm-specific protein PHI-2B/PHI-3" "genome" 1 "-1" "desiccation_ploidy"
